id,unit_id,type,title,description
11750104,117501,103,"好感度效果3",""
11750105,117501,104,"好感度效果4",""
11750106,117501,105,"好感度效果5",""
11750107,117501,106,"好感度效果6",""
11750108,117501,107,"好感度效果7",""
11760101,117601,201,"解锁效果1",""
11760102,117601,101,"好感度效果1",""
11760103,117601,102,"好感度效果2",""
11760104,117601,103,"好感度效果3",""
11760105,117601,104,"好感度效果4",""
11760106,117601,105,"好感度效果5",""
11760107,117601,106,"好感度效果6",""
11760108,117601,107,"好感度效果7",""
11770101,117701,201,"解锁效果1",""
11770102,117701,101,"好感度效果1",""
11770103,117701,102,"好感度效果2",""
11770104,117701,103,"好感度效果3",""
11770105,117701,104,"好感度效果4",""
11770106,117701,105,"好感度效果5",""
11770107,117701,106,"好感度效果6",""
11770108,117701,107,"好感度效果7",""
11780101,117801,201,"解锁效果1",""
11780102,117801,101,"好感度效果1",""
11780103,117801,102,"好感度效果2",""
11780104,117801,103,"好感度效果3",""
11780105,117801,104,"好感度效果4",""
11780106,117801,105,"好感度效果5",""
11780107,117801,106,"好感度效果6",""
11780108,117801,107,"好感度效果7",""
11790101,117901,201,"解锁效果1",""
11790102,117901,101,"好感度效果1",""
11790103,117901,102,"好感度效果2",""
11790104,117901,103,"好感度效果3",""
11790105,117901,104,"好感度效果4",""
11790106,117901,105,"好感度效果5",""
11790107,117901,106,"好感度效果6",""
11790108,117901,107,"好感度效果7",""
11800101,118001,201,"解锁效果1",""
11800102,118001,101,"好感度效果1",""
11800103,118001,102,"好感度效果2",""
11800104,118001,103,"好感度效果3",""
11800105,118001,104,"好感度效果4",""
11800106,118001,105,"好感度效果5",""
11800107,118001,106,"好感度效果6",""
11800108,118001,107,"好感度效果7",""
11810101,118101,201,"解锁效果1",""
11810102,118101,101,"好感度效果1",""
11810103,118101,102,"好感度效果2",""
11810104,118101,103,"好感度效果3",""
11810105,118101,104,"好感度效果4",""
11810106,118101,105,"好感度效果5",""
11810107,118101,106,"好感度效果6",""
11810108,118101,107,"好感度效果7",""
11850101,118501,201,"解锁效果1",""
11850102,118501,101,"好感度效果1",""
11850103,118501,102,"好感度效果2",""
11850104,118501,103,"好感度效果3",""
11850105,118501,104,"好感度效果4",""
11850106,118501,105,"好感度效果5",""
11850107,118501,106,"好感度效果6",""
11850108,118501,107,"好感度效果7",""
11900101,119001,201,"解锁效果1",""
11900102,119001,101,"好感度效果1",""
11900103,119001,102,"好感度效果2",""
11900104,119001,103,"好感度效果3",""
11900105,119001,104,"好感度效果4",""
11900106,119001,105,"好感度效果5",""
11900107,119001,106,"好感度效果6",""
11900108,119001,107,"好感度效果7",""
11910101,119101,201,"解锁效果1",""
11910102,119101,101,"好感度效果1",""
11910103,119101,102,"好感度效果2",""
11910104,119101,103,"好感度效果3",""
11910105,119101,104,"好感度效果4",""
11910106,119101,105,"好感度效果5",""
11910107,119101,106,"好感度效果6",""
11910108,119101,107,"好感度效果7",""
11920101,119201,201,"解锁效果1",""
11920102,119201,101,"好感度效果1",""
11920103,119201,102,"好感度效果2",""
11920104,119201,103,"好感度效果3",""
11920105,119201,104,"好感度效果4",""
11920106,119201,105,"好感度效果5",""
11920107,119201,106,"好感度效果6",""
11920108,119201,107,"好感度效果7",""
11930101,119301,201,"解锁效果1",""
11930102,119301,101,"好感度效果1",""
11930103,119301,102,"好感度效果2",""
11930104,119301,103,"好感度效果3",""
11930105,119301,104,"好感度效果4",""
11930106,119301,105,"好感度效果5",""
11930107,119301,106,"好感度效果6",""
11930108,119301,107,"好感度效果7",""
11990101,119901,201,"解锁效果1",""
11990102,119901,101,"好感度效果1",""
11990103,119901,102,"好感度效果2",""
11990104,119901,103,"好感度效果3",""
11990105,119901,104,"好感度效果4",""
11990106,119901,105,"好感度效果5",""
11990107,119901,106,"好感度效果6",""
11990108,119901,107,"好感度效果7",""
12070101,120701,201,"解锁效果1",""
12070102,120701,101,"好感度效果1",""
12070103,120701,102,"好感度效果2",""
12070104,120701,103,"好感度效果3",""
12070105,120701,104,"好感度效果4",""
12070106,120701,105,"好感度效果5",""
12070107,120701,106,"好感度效果6",""
12070108,120701,107,"好感度效果7",""
12080101,120801,201,"解锁效果1",""
12080102,120801,101,"好感度效果1",""
12080103,120801,102,"好感度效果2",""
12080104,120801,103,"好感度效果3",""
12080105,120801,104,"好感度效果4",""
12080106,120801,105,"好感度效果5",""
12080107,120801,106,"好感度效果6",""
12080108,120801,107,"好感度效果7",""
12090101,120901,201,"解锁效果1",""
12090102,120901,101,"好感度效果1",""
12090103,120901,102,"好感度效果2",""
12090104,120901,103,"好感度效果3",""
12090105,120901,104,"好感度效果4",""
12090106,120901,105,"好感度效果5",""
12090107,120901,106,"好感度效果6",""
12090108,120901,107,"好感度效果7",""
12100101,121001,201,"解锁效果1",""
12100102,121001,101,"好感度效果1",""
12100103,121001,102,"好感度效果2",""
12100104,121001,103,"好感度效果3",""
12100105,121001,104,"好感度效果4",""
12100106,121001,105,"好感度效果5",""
12100107,121001,106,"好感度效果6",""
12100108,121001,107,"好感度效果7",""
12110101,121101,201,"解锁效果1",""
12110102,121101,101,"好感度效果1",""
12110103,121101,102,"好感度效果2",""
12110104,121101,103,"好感度效果3",""
12110105,121101,104,"好感度效果4",""
12110106,121101,105,"好感度效果5",""
12110107,121101,106,"好感度效果6",""
12110108,121101,107,"好感度效果7",""
12120101,121201,201,"解锁效果1",""
12120102,121201,101,"好感度效果1",""
12120103,121201,102,"好感度效果2",""
12120104,121201,103,"好感度效果3",""
12120105,121201,104,"好感度效果4",""
12120106,121201,105,"好感度效果5",""
12120107,121201,106,"好感度效果6",""
12120108,121201,107,"好感度效果7",""
12130101,121301,201,"解锁效果1",""
12130102,121301,101,"好感度效果1",""
12130103,121301,102,"好感度效果2",""
12130104,121301,103,"好感度效果3",""
12130105,121301,104,"好感度效果4",""
12130106,121301,105,"好感度效果5",""
12130107,121301,106,"好感度效果6",""
12130108,121301,107,"好感度效果7",""
12140101,121401,201,"解锁效果1",""
12140102,121401,101,"好感度效果1",""
12140103,121401,102,"好感度效果2",""
12140104,121401,103,"好感度效果3",""
12140105,121401,104,"好感度效果4",""
12140106,121401,105,"好感度效果5",""
12140107,121401,106,"好感度效果6",""
12140108,121401,107,"好感度效果7",""
12150101,121501,201,"解锁效果1",""
12150102,121501,101,"好感度效果1",""
12150103,121501,102,"好感度效果2",""
12150104,121501,103,"好感度效果3",""
12150105,121501,104,"好感度效果4",""
12150106,121501,105,"好感度效果5",""
12150107,121501,106,"好感度效果6",""
12150108,121501,107,"好感度效果7",""
12160101,121601,201,"解锁效果1",""
12160102,121601,101,"好感度效果1",""
12160103,121601,102,"好感度效果2",""
12160104,121601,103,"好感度效果3",""
12160105,121601,104,"好感度效果4",""
12160106,121601,105,"好感度效果5",""
12160107,121601,106,"好感度效果6",""
12160108,121601,107,"好感度效果7",""
12190101,121901,201,"解锁效果1",""
12190102,121901,101,"好感度效果1",""
12190103,121901,102,"好感度效果2",""
12190104,121901,103,"好感度效果3",""
12190105,121901,104,"好感度效果4",""
12190106,121901,105,"好感度效果5",""
12190107,121901,106,"好感度效果6",""
12190108,121901,107,"好感度效果7",""
12200101,122001,201,"解锁效果1",""
12200102,122001,101,"好感度效果1",""
12200103,122001,102,"好感度效果2",""
12200104,122001,103,"好感度效果3",""
12200105,122001,104,"好感度效果4",""
12200106,122001,105,"好感度效果5",""
12200107,122001,106,"好感度效果6",""
12200108,122001,107,"好感度效果7",""
12210101,122101,201,"解锁效果1",""
12210102,122101,101,"好感度效果1",""
12210103,122101,102,"好感度效果2",""
12210104,122101,103,"好感度效果3",""
12210105,122101,104,"好感度效果4",""
12210106,122101,105,"好感度效果5",""
12210107,122101,106,"好感度效果6",""
12210108,122101,107,"好感度效果7",""
12220101,122201,201,"解锁效果1",""
12220102,122201,101,"好感度效果1",""
12220103,122201,102,"好感度效果2",""
12220104,122201,103,"好感度效果3",""
12220105,122201,104,"好感度效果4",""
12220106,122201,105,"好感度效果5",""
12220107,122201,106,"好感度效果6",""
12220108,122201,107,"好感度效果7",""
17010101,170101,201,"解锁效果1",""
17010102,170101,101,"好感度效果1",""
17010103,170101,102,"好感度效果2",""
17010104,170101,103,"好感度效果3",""
17010105,170101,104,"好感度效果4",""
17010106,170101,105,"好感度效果5",""
17010107,170101,106,"好感度效果6",""
17010108,170101,107,"好感度效果7",""
17020101,170201,201,"解锁效果1",""
17020102,170201,101,"好感度效果1",""
17020103,170201,102,"好感度效果2",""
17020104,170201,103,"好感度效果3",""
17020105,170201,104,"好感度效果4",""
17020106,170201,105,"好感度效果5",""
17020107,170201,106,"好感度效果6",""
17020108,170201,107,"好感度效果7",""
18010101,180101,201,"解锁效果1",""
18010102,180101,101,"好感度效果1",""
18010103,180101,102,"好感度效果2",""
18010104,180101,103,"好感度效果3",""
18010105,180101,104,"好感度效果4",""
18010106,180101,105,"好感度效果5",""
18010107,180101,106,"好感度效果6",""
18010108,180101,107,"好感度效果7",""
18020101,180201,201,"解锁效果1",""
18020102,180201,101,"好感度效果1",""
18020103,180201,102,"好感度效果2",""
18020104,180201,103,"好感度效果3",""
18020105,180201,104,"好感度效果4",""
18020106,180201,105,"好感度效果5",""
18020107,180201,106,"好感度效果6",""
18020108,180201,107,"好感度效果7",""
18030101,180301,201,"解锁效果1",""
18030102,180301,101,"好感度效果1",""
18030103,180301,102,"好感度效果2",""
18030104,180301,103,"好感度效果3",""
18030105,180301,104,"好感度效果4",""
18030106,180301,105,"好感度效果5",""
18030107,180301,106,"好感度效果6",""
18030108,180301,107,"好感度效果7",""
18040101,180401,201,"解锁效果1",""
18040102,180401,101,"好感度效果1",""
18040103,180401,102,"好感度效果2",""
18040104,180401,103,"好感度效果3",""
18040105,180401,104,"好感度效果4",""
18040106,180401,105,"好感度效果5",""
18040107,180401,106,"好感度效果6",""
18040108,180401,107,"好感度效果7",""
18050101,180501,201,"解锁效果1",""
18050102,180501,101,"好感度效果1",""
18050103,180501,102,"好感度效果2",""
18050104,180501,103,"好感度效果3",""
18050105,180501,104,"好感度效果4",""
18050106,180501,105,"好感度效果5",""
18050107,180501,106,"好感度效果6",""
18050108,180501,107,"好感度效果7",""
18060101,180601,201,"解锁效果1",""
18060102,180601,101,"好感度效果1",""
18060103,180601,102,"好感度效果2",""
18060104,180601,103,"好感度效果3",""
18060105,180601,104,"好感度效果4",""
18060106,180601,105,"好感度效果5",""
18060107,180601,106,"好感度效果6",""
18060108,180601,107,"好感度效果7",""
18070101,180701,201,"解锁效果1",""
18070102,180701,101,"好感度效果1",""
18070103,180701,102,"好感度效果2",""
18070104,180701,103,"好感度效果3",""
18070105,180701,104,"好感度效果4",""
18070106,180701,105,"好感度效果5",""
18070107,180701,106,"好感度效果6",""
18070108,180701,107,"好感度效果7",""
18080101,180801,201,"解锁效果1",""
18080102,180801,101,"好感度效果1",""
18080103,180801,102,"好感度效果2",""
18080104,180801,103,"好感度效果3",""
18080105,180801,104,"好感度效果4",""
18080106,180801,105,"好感度效果5",""
18080107,180801,106,"好感度效果6",""
18080108,180801,107,"好感度效果7",""
18090101,180901,201,"解锁效果1",""
18090102,180901,101,"好感度效果1",""
18090103,180901,102,"好感度效果2",""
18090104,180901,103,"好感度效果3",""
18090105,180901,104,"好感度效果4",""
18090106,180901,105,"好感度效果5",""
18090107,180901,106,"好感度效果6",""
18090108,180901,107,"好感度效果7",""
