stationary_mission_id,disp_group,category_icon,description,mission_condition,condition_value_1,condition_value_2,condition_value_3,condition_num,mission_reward_id,system_id,start_time,end_time
21003035,40,102,"收集1050个通关评级的☆吧",1002,0,0,0,1050,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003036,40,102,"收集1080个通关评级的☆吧",1002,0,0,0,1080,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003037,40,102,"收集1110个通关评级的☆吧",1002,0,0,0,1110,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003038,40,102,"收集1140个通关评级的☆吧",1002,0,0,0,1140,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003039,40,102,"收集1170个通关评级的☆吧",1002,0,0,0,1170,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003040,40,102,"收集1200个通关评级的☆吧",1002,0,0,0,1200,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003041,40,102,"收集1230个通关评级的☆吧",1002,0,0,0,1230,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003042,40,102,"收集1260个通关评级的☆吧",1002,0,0,0,1260,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003043,40,102,"收集1290个通关评级的☆吧",1002,0,0,0,1290,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003044,40,102,"收集1320个通关评级的☆吧",1002,0,0,0,1320,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003045,40,102,"收集1350个通关评级的☆吧",1002,0,0,0,1350,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003046,40,102,"收集1380个通关评级的☆吧",1002,0,0,0,1380,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003047,40,102,"收集1410个通关评级的☆吧",1002,0,0,0,1410,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003048,40,102,"收集1440个通关评级的☆吧",1002,0,0,0,1440,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003049,40,102,"收集1470个通关评级的☆吧",1002,0,0,0,1470,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003050,40,102,"收集1500个通关评级的☆吧",1002,0,0,0,1500,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003051,40,102,"收集1530个通关评级的☆吧",1002,0,0,0,1530,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003052,40,102,"收集1560个通关评级的☆吧",1002,0,0,0,1560,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003053,40,102,"收集1590个通关评级的☆吧",1002,0,0,0,1590,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003054,40,102,"收集1620个通关评级的☆吧",1002,0,0,0,1620,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003055,40,102,"收集1650个通关评级的☆吧",1002,0,0,0,1650,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003056,40,102,"收集1680个通关评级的☆吧",1002,0,0,0,1680,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003057,40,102,"收集1710个通关评级的☆吧",1002,0,0,0,1710,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003058,40,102,"收集1740个通关评级的☆吧",1002,0,0,0,1740,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003059,40,102,"收集1770个通关评级的☆吧",1002,0,0,0,1770,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003060,40,102,"收集1800个通关评级的☆吧",1002,0,0,0,1800,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003061,40,102,"收集1830个通关评级的☆吧",1002,0,0,0,1830,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003062,40,102,"收集1860个通关评级的☆吧",1002,0,0,0,1860,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003063,40,102,"收集1890个通关评级的☆吧",1002,0,0,0,1890,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003064,40,102,"收集1920个通关评级的☆吧",1002,0,0,0,1920,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003065,40,102,"收集1950个通关评级的☆吧",1002,0,0,0,1950,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21005001,110,204,"称霸地下城「云海的山脉」吧",1005,31001007,0,0,1,21005001,104,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21005002,110,204,"称霸地下城「密林的大树」吧",1005,31002010,0,0,1,21005002,104,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21005003,110,204,"称霸地下城「断崖的遗迹」吧",1005,31003010,0,0,1,21005003,104,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21005004,110,204,"称霸地下城「沧海的孤塔」吧",1005,31004005,0,0,1,21005004,104,"2020/08/23 11:00:00","2099/12/31 23:59:59"
21102001,160,208,"通关露娜之塔的10阶吧",1102,71010010,0,0,1,21102001,108,"2020/09/28 9:00:00","2099/12/31 23:59:59"
21102002,160,208,"通关露娜之塔的20阶吧",1102,71010020,0,0,1,21102001,108,"2020/09/28 9:00:00","2099/12/31 23:59:59"
21102003,160,208,"通关露娜之塔的30阶吧",1102,71010030,0,0,1,21102001,108,"2020/09/28 9:00:00","2099/12/31 23:59:59"
21102004,160,208,"通关露娜之塔的40阶吧",1102,71010040,0,0,1,21102001,108,"2020/09/28 9:00:00","2099/12/31 23:59:59"
21102005,160,208,"通关露娜之塔的50阶吧",1102,71010050,0,0,1,21102001,108,"2020/09/28 9:00:00","2099/12/31 23:59:59"
21102006,160,208,"通关露娜之塔的60阶吧",1102,71010060,0,0,1,21102001,108,"2020/09/28 9:00:00","2099/12/31 23:59:59"
21102007,160,208,"通关露娜之塔的70阶吧",1102,71010070,0,0,1,21102001,108,"2020/09/28 9:00:00","2099/12/31 23:59:59"
21102008,160,208,"通关露娜之塔的80阶吧",1102,71020080,0,0,1,21102001,108,"2020/10/26 11:00:00","2099/12/31 23:59:59"
21102009,160,208,"通关露娜之塔的90阶吧",1102,71020090,0,0,1,21102001,108,"2020/10/26 11:00:00","2099/12/31 23:59:59"
21102010,160,208,"通关露娜之塔的100阶吧",1102,71020100,0,0,1,21102001,108,"2020/10/26 11:00:00","2099/12/31 23:59:59"
21102011,160,208,"通关露娜之塔的110阶吧",1102,71020110,0,0,1,21102001,108,"2020/10/26 11:00:00","2099/12/31 23:59:59"
21102012,160,208,"通关露娜之塔的120阶吧",1102,71030120,0,0,1,21102001,108,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21102013,160,208,"通关露娜之塔的130阶吧",1102,71030130,0,0,1,21102001,108,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21102014,160,208,"通关露娜之塔的140阶吧",1102,71040140,0,0,1,21102001,108,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21102015,160,208,"通关露娜之塔的150阶吧",1102,71040150,0,0,1,21102001,108,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21102016,160,208,"通关露娜之塔的160阶吧",1102,71050160,0,0,1,21102001,108,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21102017,160,208,"通关露娜之塔的170阶吧",1102,71050170,0,0,1,21102001,108,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21102018,160,208,"通关露娜之塔的180阶吧",1102,71060180,0,0,1,21102001,108,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21102019,160,208,"通关露娜之塔的190阶吧",1102,71060190,0,0,1,21102001,108,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21103001,161,208,"通关露娜之塔70阶的EX挑战关卡吧",1103,72010070,0,0,1,21103001,108,"2020/09/28 9:00:00","2099/12/31 23:59:59"
21103002,162,208,"通关露娜之塔110阶的EX挑战关卡吧",1103,72020110,0,0,1,21103001,108,"2020/10/26 11:00:00","2099/12/31 23:59:59"
21103003,163,208,"通关露娜之塔130阶的EX挑战关卡吧",1103,72030130,0,0,1,21103001,108,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21103004,164,208,"通关露娜之塔150阶的EX挑战关卡吧",1103,72040150,0,0,1,21103001,108,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21103005,165,208,"通关露娜之塔170阶的EX挑战关卡吧",1103,72050170,0,0,1,21103001,108,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21103006,166,208,"通关露娜之塔190阶的EX挑战关卡吧",1103,72060190,0,0,1,21103001,108,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21201001,200,209,"通关圣迹调查关卡1级吧",1201,18001001,0,0,1,21001004,109,"2020/09/28 9:00:00","2099/12/31 23:59:59"
21201002,200,209,"通关圣迹调查关卡2级吧",1201,18001002,0,0,1,21001004,109,"2020/09/28 9:00:00","2099/12/31 23:59:59"
24002001,90,205,"在战斗竞技场中胜利10次吧",4002,0,0,0,10,24002001,401,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24002002,90,205,"在战斗竞技场中胜利20次吧",4002,0,0,0,20,24002001,401,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24002003,90,205,"在战斗竞技场中胜利30次吧",4002,0,0,0,30,24002001,401,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24002004,90,205,"在战斗竞技场中胜利40次吧",4002,0,0,0,40,24002001,401,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24002005,90,205,"在战斗竞技场中胜利50次吧",4002,0,0,0,50,24002001,401,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24002006,90,205,"在战斗竞技场中胜利60次吧",4002,0,0,0,60,24002001,401,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24002007,90,205,"在战斗竞技场中胜利70次吧",4002,0,0,0,70,24002001,401,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24002008,90,205,"在战斗竞技场中胜利80次吧",4002,0,0,0,80,24002001,401,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24002009,90,205,"在战斗竞技场中胜利90次吧",4002,0,0,0,90,24002001,401,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24002010,90,205,"在战斗竞技场中胜利100次吧",4002,0,0,0,100,24002001,401,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24004001,100,205,"在公主竞技场中胜利10次吧",4004,0,0,0,10,24004001,402,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24004002,100,205,"在公主竞技场中胜利20次吧",4004,0,0,0,20,24004001,402,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24004003,100,205,"在公主竞技场中胜利30次吧",4004,0,0,0,30,24004001,402,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24004004,100,205,"在公主竞技场中胜利40次吧",4004,0,0,0,40,24004001,402,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24004005,100,205,"在公主竞技场中胜利50次吧",4004,0,0,0,50,24004001,402,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24004006,100,205,"在公主竞技场中胜利60次吧",4004,0,0,0,60,24004001,402,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24004007,100,205,"在公主竞技场中胜利70次吧",4004,0,0,0,70,24004001,402,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24004008,100,205,"在公主竞技场中胜利80次吧",4004,0,0,0,80,24004001,402,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24004009,100,205,"在公主竞技场中胜利90次吧",4004,0,0,0,90,24004001,402,"2020/01/01 0:00:00","2099/12/31 23:59:59"
24004010,100,205,"在公主竞技场中胜利100次吧",4004,0,0,0,100,24004001,402,"2020/01/01 0:00:00","2099/12/31 23:59:59"
26001001,60,501,"在行会中设定地下城的支援角色",6001,0,0,0,1,26001001,701,"2020/01/01 0:00:00","2099/12/31 23:59:59"
26001002,61,501,"设定行会中的团体战・露娜之塔的支援角色吧",6010,0,0,0,1,26001001,701,"2020/05/07 5:00:00","2099/12/31 23:59:59"
26002001,120,301,"获得10个角色吧",6002,0,0,0,10,26002001,302,"2020/01/01 0:00:00","2099/12/31 23:59:59"
26002002,120,301,"获得20个角色吧",6002,0,0,0,20,26002002,302,"2020/01/01 0:00:00","2099/12/31 23:59:59"
26002003,120,301,"获得30个角色吧",6002,0,0,0,30,26002003,302,"2020/01/01 0:00:00","2099/12/31 23:59:59"
26002004,120,301,"获得40个角色吧",6002,0,0,0,40,26002004,302,"2020/01/01 0:00:00","2099/12/31 23:59:59"
26002005,120,301,"获得50个角色吧",6002,0,0,0,50,26002005,302,"2020/07/20 11:00:00","2099/12/31 23:59:59"
26002006,120,301,"获得60个角色吧",6002,0,0,0,60,26002006,302,"2020/10/26 11:00:00","2099/12/31 23:59:59"
26002007,120,301,"获得70个角色吧",6002,0,0,0,70,26002007,302,"2021/01/18 09:00:00","2099/12/31 23:59:59"
26003001,70,301,"将5个角色提升到RANK2吧",6003,2,0,0,5,26003001,508,"2020/01/01 0:00:00","2099/12/31 23:59:59"
26003002,70,301,"将5个角色提升到RANK3吧",6003,3,0,0,5,26003001,508,"2020/01/01 0:00:00","2099/12/31 23:59:59"
26003003,70,301,"将5个角色提升到RANK4吧",6003,4,0,0,5,26003001,508,"2020/01/01 0:00:00","2099/12/31 23:59:59"
26003004,70,301,"将5个角色提升到RANK5吧",6003,5,0,0,5,26003001,508,"2020/01/01 0:00:00","2099/12/31 23:59:59"
26003005,70,301,"将5个角色提升到RANK6吧",6003,6,0,0,5,26003001,508,"2020/01/01 0:00:00","2099/12/31 23:59:59"
26003006,70,301,"将5个角色提升到RANK7吧",6003,7,0,0,5,26003001,508,"2020/01/01 0:00:00","2099/12/31 23:59:59"
26003007,70,301,"将5个角色提升到RANK8吧",6003,8,0,0,5,26003001,508,"2020/01/01 0:00:00","2099/12/31 23:59:59"
26003008,70,301,"将5个角色提升到RANK9吧",6003,9,0,0,5,26003001,508,"2020/06/23 11:00:00","2099/12/31 23:59:59"
26003009,70,301,"将5个角色提升到RANK10吧",6003,10,0,0,5,26003001,508,"2020/08/18 11:00:00","2099/12/31 23:59:59"
26003010,70,301,"将5个角色提升到RANK11吧",6003,11,0,0,5,26003001,508,"2020/11/10 11:00:00","2099/12/31 23:59:59"
26005001,130,301,"获得★4角色吧",6005,4,0,0,1,26005001,508,"2020/01/01 0:00:00","2099/12/31 23:59:59"
26005002,130,301,"获得★5角色吧",6005,5,0,0,1,26005002,508,"2020/01/01 0:00:00","2099/12/31 23:59:59"
28002001,50,101,"将玩家等级升到10吧",8002,0,0,0,10,28002001,0,"2020/01/01 0:00:00","2099/12/31 23:59:59"
28002002,50,101,"将玩家等级升到20吧",8002,0,0,0,20,28002002,0,"2020/01/01 0:00:00","2099/12/31 23:59:59"
28002003,50,101,"将玩家等级升到30吧",8002,0,0,0,30,28002003,0,"2020/01/01 0:00:00","2099/12/31 23:59:59"
28002004,50,101,"将玩家等级升到40吧",8002,0,0,0,40,28002004,0,"2020/01/01 0:00:00","2099/12/31 23:59:59"
28002005,50,101,"将玩家等级升到50吧",8002,0,0,0,50,28002005,0,"2020/01/01 0:00:00","2099/12/31 23:59:59"
28002006,50,101,"将玩家等级升到60吧",8002,0,0,0,60,28002006,0,"2020/01/01 0:00:00","2099/12/31 23:59:59"
28002007,50,101,"将玩家等级升到70吧",8002,0,0,0,70,28002007,0,"2020/01/01 0:00:00","2099/12/31 23:59:59"
28002008,50,101,"将玩家等级升到80吧",8002,0,0,0,80,28002008,0,"2020/01/01 0:00:00","2099/12/31 23:59:59"
28002009,50,101,"将玩家等级升到90吧",8002,0,0,0,90,28002009,0,"2020/06/08 11:00:00","2099/12/31 23:59:59"
28002010,50,101,"将玩家等级升到100吧",8002,0,0,0,100,28002010,0,"2020/08/03 11:00:00","2099/12/31 23:59:59"
28002011,50,101,"将玩家等级升到110吧",8002,0,0,0,110,28002011,0,"2020/11/10 11:00:00","2099/12/31 23:59:59"
28002012,50,101,"将玩家等级升到120吧",8002,0,0,0,120,28002012,0,"2021/03/01 11:00:00","2099/12/31 23:59:59"
28005001,10,104,"完成新手教程吧",8005,0,0,0,1,28005001,0,"2020/01/01 0:00:00","2099/12/31 23:59:59"
