skill_id,name,skill_type,skill_area_width,skill_cast_time,action_1,action_2,action_3,action_4,action_5,action_6,action_7,depend_action_1,depend_action_2,depend_action_3,depend_action_4,depend_action_5,depend_action_6,depend_action_7,description,icon_type
1061101,"天楼回刃斩",1,0,0.25,106110101,0,0,0,0,0,0,0,0,0,0,0,0,0,"对前方一名敌人造成物理伤害（特大）。",1002
1061102,"天楼闪薙斩",1,0,0.25,106110201,0,0,0,0,0,0,0,0,0,0,0,0,0,"对前方范围内所有敌人造成物理伤害（大）。",1002
1061501,"潜在之力",0,0,0.0,106150101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身物理攻击力。",3001
1061511,"潜在之力+",0,0,0.0,106151101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身物理攻击力。",3001
1063001,"箭贯汝身！",1,0,0.0,106300101,106300102,106300103,106300104,0,0,0,0,0,0,0,0,0,0,"对前方一名敌人造成物理伤害（特大）。若已使用过该技能，则伤害增加。",1001
1063002,"缠绕之蔓",1,0,0.75,106300201,106300202,0,0,0,0,0,0,106300201,0,0,0,0,0,"对魔法攻击力最高的一名敌人造成物理伤害（小），并小幅降低其行动速度。",2001
1063003,"翼之光辉",1,0,1.35,106300301,106300302,106300303,0,0,0,0,0,0,0,0,0,0,0,"中幅回复自身技能值。若已使用过“箭贯汝身！”，则回复量增加。",2006
1063012,"缠绕之蔓+",1,0,1.27,106301201,106301202,106301203,0,0,0,0,0,106301201,106301201,0,0,0,0,"对魔法攻击力最高的一名敌人造成物理伤害（小），并小幅降低其魔法攻击力和行动速度。",2001
1063501,"精灵箭术",0,0,0.0,106350101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身物理攻击力。",3001
1063511,"精灵箭术+",0,0,0.0,106351101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身物理攻击力。",3001
1071001,"数字幻境",1,0,0.0,107100101,107100102,0,0,0,0,0,0,0,0,0,0,0,0,"对前方一名敌人造成物理伤害（大），并使自身在一定时间内回避所有的物理攻击。此技能必定命中、暴击。",1001
1071002,OVERLAY,1,0,0.75,107100201,107100202,0,0,0,0,0,0,0,0,0,0,0,0,"中幅提升自身的物理攻击力，并小幅提升技能值上升量。",2003
1071003,INJECTION,1,0,1.35,107100301,107100302,0,0,0,0,0,0,107100301,0,0,0,0,0,"对前方一名敌人造成物理伤害（中），并小幅降低其物理防御力。",2001
1071501,"IGNITE EXE",0,0,0.0,107150101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身物理攻击力。",3001
1071511,"IGNITE EXE+",0,0,0.0,107151101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身物理攻击力。",3001
1075001,"公主飞溅",1,0,0.0,107500101,0,0,0,0,0,0,0,0,0,0,0,0,0,"对范围内全体敌人造成物理伤害（大）。",1001
1075002,"甜点时间",1,0,0.0649999999999999,107500201,107500202,0,0,0,0,0,0,0,0,0,0,0,0,"特大幅提升自身的物理攻击力，但会中幅度降低魔法防御力。",2003
1075003,"阳伞突袭",1,0,1.125,107500301,107500302,0,0,0,0,0,0,0,0,0,0,0,0,"对范围内的所有敌人造成物理伤害（小），并把前方一名敌人小幅度击飞。",2001
1075501,"海鲜之力",0,0,0.0,107550101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身物理攻击力。",3001
1075511,"海鲜之力+",0,0,0.0,107551101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身物理攻击力。",3001
1076001,"海洋治愈",1,0,0.0,107600101,0,0,0,0,0,0,0,0,0,0,0,0,0,"特大幅回复生命值最低的一名己方角色的生命值。",1005
1076002,"海精之矛",1,0,0.69,107600201,107600202,107600203,0,0,0,0,0,0,107600202,0,0,0,0,"对前方一名敌人造成物理伤害（小），并小幅降低其物理防御力。",2001
1076003,"脐橙支援",1,0,0.59,107600301,0,0,0,0,0,0,0,0,0,0,0,0,0,"小幅提升己方全体的物理攻击力。",2003
1076501,"夏之天启",0,0,0.0,107650101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身魔法防御力。",3004
1076511,"夏之天启+",0,0,0.0,107651101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身魔法防御力。",3004
1077001,"热带假期",1,0,0.0,107700101,107700102,107700103,0,0,0,0,0,0,0,0,0,0,0,"小幅提升己方全体的物理、魔法防御力，并赋予其持续生命值回复状态。",1003
1077002,"召唤迷你魔像",1,0,0.85,107700201,0,0,0,0,0,0,0,0,0,0,0,0,0,"【召唤】在自身的前方召唤一个能够攻击前方一名敌人的迷你魔像。",2017
1077003,"苏打应援",1,0,0.92,107700301,107700302,0,0,0,0,0,0,107700301,0,0,0,0,0,"以最前方的己方角色为中心，中幅提升范围内所有己方角色的魔法防御力。",2003
1077501,"热带女仆",0,0,0.0,107750101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的魔法防御力。",3004
1077511,"热带女仆+",0,0,0.0,107751101,107751102,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的魔法防御力，并小幅提升物理防御力。",3004
1078001,"狂掷泳圈",1,0,0.0,107800101,0,0,0,0,0,0,0,0,0,0,0,0,0,"对前方一名敌人造成魔法伤害（特大）。",1002
1078002,"水弹射击",1,0,0.74,107800201,0,0,0,0,0,0,0,0,0,0,0,0,0,"对前方一名敌人造成魔法伤害（中）。",2002
1078003,"海浪旋涡",1,0,1.14,107800301,107800302,0,0,0,0,0,0,107800301,0,0,0,0,0,"对前方一名敌人造成魔法伤害（小），并中幅降低其魔法防御力。",2004
1078501,"水之连结",0,0,0.0,107850101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的魔法攻击力。",3003
1078511,"水之连结+",0,0,0.0,107851101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身的魔法攻击力。",3003
1079001,"猫猫夏日狂欢",1,0,0.0,107900101,107900102,107900103,107900104,0,0,0,0,0,0,0,0,0,0,"对前方范围内任意一名敌人，造成4次单体物理伤害（中）。",1001
1079002,"夏日沙滩吸收术",1,0,0.5,107900201,107900202,0,0,0,0,0,0,107600201,0,0,0,0,0,"小幅降低前方一名敌人的技能值，并小幅回复自身的技能值。",2006
1079003,"破冰",1,0,1.1,107900301,107900302,0,0,0,0,0,0,0,0,0,0,0,0,"大幅提升自身的物理攻击力和行动速度。",2003
1079501,"乐园之猫",0,0,0.0,107950101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的物理攻击力。",3001
1079511,"乐园之猫+",0,0,0.0,107951101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身的物理攻击力。",3001
1080001,"利维坦之枪",1,0,0.0,108000101,108000102,0,0,0,0,0,0,0,0,0,0,0,0,"对前方一名敌人造成物理伤害（大），并中幅提升己方全体的物理攻击力。",1001
1080002,"水之刺穿",1,0,1.05,108000201,108000202,108000203,0,0,0,0,0,0,108000202,0,0,0,0,"对前方一名敌人造成物理伤害（小），并对该敌人周围的敌人造成物理伤害（小）。",2001
1080003,"狩猎模式",1,0,1.19,108000301,108000302,0,0,0,0,0,0,0,0,0,0,0,0,"中幅提升自身的物理攻击力和物理暴击率。",2003
1080501,"夏日佣兵",0,0,0.0,108050101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的物理攻击力。",3001
1080511,"夏日佣兵+",0,0,0.0,108051101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身的物理攻击力。",3001
1081001,"万圣节恐惧",1,0,0.0,108100101,108100102,108100103,0,0,0,0,0,0,0,0,0,0,0,"对生命值比率最低的一名敌人造成物理伤害（大）。使用该技能打倒敌人时，对敌方全体造成物理伤害（中）。",1001
1081002,"幽灵武器",1,0,0.75,108100201,0,0,0,0,0,0,0,0,0,0,0,0,0,"大幅提升自身的物理攻击力。",2003
1081003,"虚空之镰",1,0,1.35,108100301,0,0,0,0,0,0,0,0,0,0,0,0,0,"对前方范围内的所有敌人造成物理伤害（中）。",2001
1081501,"冥界的夜想曲",0,0,0.0,108150101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的物理攻击力。",3001
1081511,"冥界的夜想曲+",0,0,0.0,108151101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身的物理攻击力。",3001
1082001,"不给布丁就捣蛋的说",1,0,0.0,108200101,108200102,108200103,0,0,0,0,0,0,108200102,0,0,0,0,"对最远处的一名敌人造成物理伤害（大），并使其陷入诅咒状态。",1001
1082002,"狼女孩来了的说",1,0,0.75,108200201,108200202,108200203,0,0,0,0,0,0,0,0,0,0,0,"小幅降低最远处一名敌人的技能值，并使其眩晕。",2018
1082003,"幽灵木马的说",1,0,0.55,108200301,108200302,0,0,0,0,0,0,0,0,0,0,0,0,"中幅降低最远处一名敌人的物理攻击力和魔法攻击力。",2004
1082501,"嗷呜嗷呜~的说~",0,0,0.0,108250101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的物理攻击力。",3001
1082511,"嗷呜嗷呜~的说~+",0,0,0.0,108251101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身的物理攻击力。",3001
1083001,"南瓜死亡派对",1,0,0.0,108300101,108300102,108300103,108300104,0,0,0,0,108300101,108300101,108300101,0,0,0,"对前方所有敌人造成魔法伤害（小），使其陷入诅咒和束缚状态，并小幅降其低魔法防御力。",1008
1083002,"淑女魔法",1,0,1.05,108300201,108300202,0,0,0,0,0,0,108300201,0,0,0,0,0,"对前方一名敌人造成魔法伤害（小），并使其陷入魅惑状态。",2009
1083003,"万圣增幅",1,0,1.19,108300301,0,0,0,0,0,0,0,0,0,0,0,0,0,"以自身为中心，中幅提升范围内所有己方角色的魔法攻击力。",2003
1083501,"万圣淑女",0,0,0.0,108350101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的魔法攻击力。",3003
1083511,"万圣淑女+",0,0,0.0,108351101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身的魔法攻击力。",3003
1084001,"风精灵的颂歌",1,0,0.0,108400101,108400102,108400103,0,0,0,0,0,0,0,0,0,0,0,"【召唤】通过咏唱召唤3只妖精到自己前方。",1017
1084002,"天国的华尔兹",1,0,1.05,108400201,0,0,0,0,0,0,0,0,0,0,0,0,0,"大幅提升己方角色中物理攻击力最高角色的物理攻击力。",2003
1084003,"守护者的旋律",1,0,1.19,108400301,108400302,0,0,0,0,0,0,108400301,0,0,0,0,0,"中幅提升范围内的所有己方角色的物理防御力，并小幅回复其技能值。",2003
1084501,"天赋圣歌",0,0,0.0,108450101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的魔法攻击力。",3003
1084511,"天赋圣歌+",0,0,0.0,108451101,108451102,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的魔法攻击力，并小幅提升自身的魔法防御力。",3003
1085001,"冬季的铃声",1,0,0.0,108500101,108500102,0,0,0,0,0,0,0,0,0,0,0,0,"中幅提升己方全体的魔法防御力，并为自身展开魔法吸收屏障。",1003
1085002,"铃音叮当响",1,0,1.05,108500201,0,0,0,0,0,0,0,0,0,0,0,0,0,"鸣响铃铛，特大幅提升范围内己方角色的物理防御力。效果持续至受到攻击或鸣响一段时间后为止。",2003
1085003,"治愈之铃",1,0,1.19,108500301,0,0,0,0,0,0,0,0,0,0,0,0,0,"在自身周围展开小幅回复范围内所有己方角色生命值的领域。",2016
1085501,"圣星守护",0,0,0.0,108550101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的魔法防御力。",3004
1085511,"圣星守护+",0,0,0.0,108551101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身的魔法防御力。",3004
1086001,"噗吉圣诞·风暴",1,0,0.0,108600101,108600102,0,0,0,0,0,0,0,0,0,0,0,0,"对前方一名敌人造成物理伤害（特大），但会消耗自身的生命值。",1001
1086002,"噗吉应援",1,0,1.05,108600201,0,0,0,0,0,0,0,0,0,0,0,0,0,"大幅提升自身的物理攻击力。",2003
1086003,"噗吉冲刺",1,0,1.19,108600301,108600302,0,0,0,0,0,0,108600301,0,0,0,0,0,"对前方一名敌人造成物理伤害（中），并将其小幅度击飞。",2001
1086501,"圣夜强击手",0,0,0.0,108650101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的物理攻击力。",3001
1086511,"圣夜强击手+",0,0,0.0,108651101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身的物理攻击力。",3001
1087001,"日和莉快乐印章",1,0,0.0,108700101,108700102,108700103,0,0,0,0,0,108700101,108700101,0,0,0,0,"对前方一名敌人造成物理伤害（特大），并小幅降低其物理防御力和技能值上升量。",1001
1087002,"肉球充能",1,0,0.8,108700201,108700202,0,0,0,0,0,0,0,0,0,0,0,0,"大幅提升自身的物理攻击力，并中幅提升使用物理攻击的所有己方角色的物理攻击力。",2003
1087003,"好运祝拳",1,0,0.94,108700301,0,0,0,0,0,0,0,0,0,0,0,0,0,"对前方一名敌人造成物理伤害（中）。",2001
1087501,"快乐之力",0,0,0.0,108750101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的物理攻击力。",3001
1087511,"快乐之力+",0,0,0.0,108751101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身的物理攻击力。",3001
1088001,"晨曦守护",1,0,0.0,108800101,108800102,108800103,0,0,0,0,0,0,0,0,0,0,0,"为己方全体展开物理/魔法攻击无效化屏障，赋予持续生命值回复状态，但会特大幅降低自身的魔法攻击力。",1013
1088002,"衰弱花瓣",1,0,1.05,108800201,108800202,0,0,0,0,0,0,0,0,0,0,0,0,"中幅降低前方第二名敌人的物理攻击力和魔法攻击力。",2004
1088003,"繁华锦开",1,0,1.19,108800301,0,0,0,0,0,0,0,0,0,0,0,0,0,"大幅提升使用魔法攻击的所有己方角色的魔法攻击力。",2003
1088501,"光辉新年",0,0,0.0,108850101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的魔法攻击力。",3003
1088511,"光辉新年+",0,0,0.0,108851101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身的魔法攻击力。",3003
1089001,"细冰剑·雪华",1,0,0.0,108900101,108900102,0,0,0,0,0,0,108900101,0,0,0,0,0,"对所有敌人造成物理伤害（中），并使其晕眩。",1001
1089002,"雪崩反击",1,0,1.7325,108900201,108900202,108900203,108900204,0,0,0,0,0,0,108900203,0,0,0,"【挑衅】挑衅所有敌人。如果在挑衅后的动作中受到攻击，则对前方范围内的所有敌人造成物理伤害（小），并小幅降低其物理防御力。",2003
1089003,"银装素裹",1,0,0.0,108900301,108900302,0,0,0,0,0,0,0,0,0,0,0,0,"对自身周围的所有己方角色展开魔法攻击无效化屏障，并中幅提升自身的魔法防御力。",2013
1089501,"冰墙姿态",0,0,0.0,108950101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的魔法防御力。",3004
1089511,"冰墙姿态+",0,0,0.0,108951101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身的魔法防御力。",3004
1090001,"爱的惩罚",1,0,0.0,109000101,109000102,0,0,0,0,0,0,0,0,0,0,0,0,"对前方一名敌人造成物理伤害（特大）。惠理子的生命值越低，伤害越高。",1001
1090002,"大量混合",1,0,0.925,109000201,109000202,0,0,0,0,0,0,0,0,0,0,0,0,"对前方一名敌人造成物理伤害（中）。惠理子的生命值越低，伤害越高。",2001
1090003,"甜蜜牺牲",1,0,1.065,109000301,109000302,109000303,0,0,0,0,0,0,0,0,0,0,0,"消耗自身的生命值，中幅提升物理攻击力。惠理子的生命值越低，效果越好。",2003
1090501,"深层精神",0,0,0.0,109050101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的物理攻击力。",3001
1090511,"深层精神+",0,0,0.0,109051101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身的物理攻击力。",3001
1091001,"甜蜜庇护",1,0,0.0,109100101,109100102,109100103,0,0,0,0,0,109100101,109100101,0,0,0,0,"在自身的周围，展开提升物理攻击力、物理暴击率和技能值上升量的领域。",1017
1091002,"治愈信标",0,0,1.7325,109100201,109100202,109100203,109100204,109100205,109100206,0,0,0,0,0,109100202,109100203,0,"小幅回复自己周围生命值最低的一名己方角色的生命值和技能值。【领域展开中时】小幅回复所有己方角色的生命值和技能值。",2005
1091003,"分段攻心",1,0,0.72,109100301,109100302,109100303,109100304,109100305,109100306,0,0,0,0,0,109100302,109100303,0,"对前方一名敌人造成物理伤害（中），并小幅降低其物理防御力。【领域展开中时】提升伤害量和防御力下降量。",2001
1091501,"姐姐的纯情之心",0,0,0.0,109150101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的物理攻击力。",3001
1091511,"姐姐的纯情之心+",0,0,0.0,109151101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身的物理攻击力。",3001
1092001,"威慑冲击",1,0,0.0,109200101,109200102,109200103,0,0,0,0,0,0,109200102,0,0,0,0,"对前方一名敌人造成魔法伤害（特大），并大幅提升受到英灵加护的己方角色的魔法攻击力。",1002
1092002,"碰撞法术",1,0,0.925,109200201,0,0,0,0,0,0,0,0,0,0,0,0,0,"对前方一名敌人造成魔法伤害（中）。",2002
1092003,"公主召唤",1,0,1.065,109200301,109200302,109200303,0,0,0,0,0,0,0,0,0,0,0,"以自身为中心，赋予范围内所有己方角色英灵加护，并大幅提升其魔法攻击力，小幅提升行动速度。",2003
1092501,"光芒召唤",0,0,0.0,109250101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的魔法攻击力。",3003
1092511,"光芒召唤+",0,0,0.0,109251101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身的魔法攻击力。",3003
1093001,"小眼睛攻击！",1,0,0.0,109300101,109300102,109300103,0,0,0,0,0,0,109300102,0,0,0,0,"对范围内的所有敌人造成魔法伤害（中）。根据出现的小眼睛数量提升伤害。",1002
1093002,"轮到小眼睛出场啦！",0,0,1.7325,109300201,0,0,0,0,0,0,0,0,0,0,0,0,0,"召唤一只小眼睛。在露受到伤害时，小眼睛会逃跑，并在逃跑时给敌人造成伤害。",2017
1093003,"新手之架",1,0,1.19,109300301,0,0,0,0,0,0,0,0,0,0,0,0,0,"对前方一名敌人造成高等魔法伤害。",2002
1093501,"永不言弃",0,0,0.0,109350101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，中幅提升自身的魔法攻击力。",3003
1093511,"永不言弃+",0,0,0.0,109351101,0,0,0,0,0,0,0,0,0,0,0,0,0,"战斗开始时，大幅提升自身的魔法攻击力。",3003
2001001,"",0,0,3.0,200100101,0,0,0,0,0,0,0,0,0,0,0,0,0,"投掷岩石，对远方敌人造成物理伤害",1001
2002001,"",1,0,5.0,200200101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2003001,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2004001,"",0,0,3.0,200400101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2007001,"",1,0,3.0,200700101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2007011,"",1,0,3.0,200701101,200701102,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2008001,"",0,0,3.0,200800101,200800102,0,0,0,0,0,0,200800101,0,0,0,0,0,"投掷岩石，对远方敌人造成物理伤害",1001
2008011,"",0,0,3.0,200801101,200801102,0,0,0,0,0,0,200801101,0,0,0,0,0,"投掷岩石，对远方敌人造成物理伤害",1001
2009021,"",0,0,3.0,200902101,0,0,0,0,0,0,0,0,0,0,0,0,0,"树精",1001
2010001,"",1,0,3.0,201000101,201000102,0,0,0,0,0,0,201000101,0,0,0,0,0,"投掷岩石，对远方敌人造成物理伤害",1001
2011001,"",0,0,3.0,201100101,0,0,0,0,0,0,0,0,0,0,0,0,0,"投掷岩石，对远方敌人造成物理伤害",1001
2011011,"",1,0,4.0,201101101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2013001,"",0,0,3.0,201300101,201300102,0,0,0,0,0,0,201300101,0,0,0,0,0,"投掷岩石，对远方敌人造成物理伤害",1001
2013011,"",0,0,3.0,201301101,201301102,0,0,0,0,0,0,201301101,0,0,0,0,0,"投掷岩石，对远方敌人造成物理伤害",1001
2013021,"",0,0,3.0,201302101,201302102,0,0,0,0,0,0,201302101,0,0,0,0,0,"投掷石头，对远处敌人造成物理伤害",1001
2014001,"",1,0,2.5,201400101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2014002,"",1,0,3.0,201400201,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2015001,"",1,0,5.0,201500101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2015002,"",1,0,3.0,201500201,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2016001,"",1,0,3.0,201600101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2019001,"",0,0,3.0,201900101,201900102,0,0,0,0,0,0,201900101,0,0,0,0,0,sample,1001
2019011,"",0,0,3.0,201901101,201901102,0,0,0,0,0,0,201901101,0,0,0,0,0,"熔岩蝾螈",1001
2020001,"",0,0,3.0,202000101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2023001,"",1,0,3.0,202300101,202300102,0,0,0,0,0,0,202300101,0,0,0,0,0,"投掷岩石，对远方敌人造成物理伤害",1001
2026001,"",0,0,5.0,202600101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2028001,"",0,0,3.0,202800101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2028021,"",1,0,3.0,202800101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2029031,"",0,0,90.0,202903101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2029032,"",0,0,90.0,202903201,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2029033,"",0,0,90.0,202903301,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2029034,"",0,0,90.0,202903401,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2029041,"",0,0,4.0,202904101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2033011,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2033012,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2033013,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2034001,"",1,0,4.0,203400101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2035001,"",0,0,3.0,203500101,203500102,0,0,0,0,0,0,203500101,0,0,0,0,0,sample,1001
2035011,"",0,0,3.0,203501101,203501102,0,0,0,0,0,0,203501101,0,0,0,0,0,sample,1001
2037001,"",0,0,3.0,203700101,203700102,0,0,0,0,0,0,203700101,0,0,0,0,0,sample,1001
2037021,"",0,0,3.0,203702101,203702102,203702103,0,0,0,0,0,203702101,203702102,0,0,0,0,sample,1001
2042001,"",1,0,5.0,204200101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2043001,"",1,0,3.0,204300101,204300102,0,0,0,0,0,0,204300101,0,0,0,0,0,sample,1001
2044001,"",1,0,3.0,204400101,204400102,0,0,0,0,0,0,204400101,0,0,0,0,0,"投掷岩石，对远方敌人造成物理伤害",1001
2046001,"",1,0,3.5,204600101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2047001,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2047002,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2047003,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2047021,"",1,0,3.0,204702101,204702102,0,0,0,0,0,0,204702101,0,0,0,0,0,"野猪　skill",1001
2051001,"",0,0,3.0,205100101,205100102,205100103,0,0,0,0,0,0,205100102,0,0,0,0,sample,1001
2052001,"",1,0,3.0,205200101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2053001,"",1,0,3.0,205300101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2054001,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2054011,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,"熔岩魔鱼",1001
2055001,"",0,0,3.0,205500101,205500102,205500103,0,0,0,0,0,205500101,205500102,0,0,0,0,sample,1001
2058001,"",1,0,3.0,205800101,0,0,0,0,0,0,0,0,0,0,0,0,0,"小雾精",1001
2058011,"",1,0,3.0,205801101,205801102,205801103,0,0,0,0,0,205801101,205801102,0,0,0,0,"小雾精",1001
2058012,"",1,0,3.0,205801201,205801202,0,0,0,0,0,0,0,0,0,0,0,0,"小雾精",1001
2058021,"",1,0,3.0,205802101,0,0,0,0,0,0,0,0,0,0,0,0,0,"小雾精",1001
2060001,"",1,0,4.0,206000101,206000102,206000103,206000104,0,0,0,0,206000101,206000101,206000101,0,0,0,"北海狮首领 skill",1001
2061001,"",1,0,3.0,206100101,206100102,206100103,0,0,0,0,0,206100101,206100101,0,0,0,0,"魔杖智螺",1001
2062001,"",0,0,3.0,206200101,206200102,0,0,0,0,0,0,206200101,0,0,0,0,0,"水獭混混",1001
2063001,"",1,0,5.0,206300101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2067001,"",0,0,0.0,206700101,206700102,206700103,0,0,0,0,0,206700102,0,0,0,0,0,"对前方一名敌人造成高等物理伤害，对周围小范围的敌人造成中等物理伤害。",1001
2067002,"",0,0,1.125,206700201,0,0,0,0,0,0,0,0,0,0,0,0,0,"对前方一名敌人造成中等物理伤害。",1001
2067003,"",0,0,1.295,206700301,206700302,0,0,0,0,0,0,0,0,0,0,0,0,"对前方一名敌人造成低等物理伤害，并中幅提升自身的物理攻击力。",1001
2067011,"",0,0,0.0,206701101,206701102,0,0,0,0,0,0,206701101,0,0,0,0,0,"对敌方全员造成物理伤害，并使其眩晕。",1001
2067012,"",0,0,1.7325,206701201,206701202,206701203,206701204,0,0,0,0,0,0,206701203,0,0,0,"使自身陷入挑衅状态。挑衅发动后若受到攻击，则对前方范围内的所有敌人造成中等物理伤害，并小幅降低其物理防御力。",1001
2067013,"",0,0,0.0,206701301,206701302,0,0,0,0,0,0,0,0,0,0,0,0,"以自身为中心，对范围内的己方施加使魔法无效化的屏障，并中幅提升自身的魔法防御力。",1001
2067021,"",1,0,0.0,206702101,206702102,206702103,0,0,0,0,0,0,0,0,0,0,0,"己方全体的魔法防御提升+对自身展开吸收魔法的屏障",1001
2067022,"",1,0,1.05,206702201,206702202,0,0,0,0,0,0,0,0,0,0,0,0,"提升范围内己方的物理防御和魔法防御，直到受到攻击为止。",1001
2067023,"",1,0,1.19,206702301,0,0,0,0,0,0,0,0,0,0,0,0,0,"召唤回复领域",1001
