id,campaign_category,value,system_id,icon_image,start_time,end_time,level_id,shiori_group_id,duplication_order,beginner_id
577,31,2000.0,101,30,"2022/09/26 5:00:00","2022/09/30 4:59:59",0,0,0,0
578,41,2000.0,101,40,"2022/09/26 5:00:00","2022/09/30 4:59:59",0,0,0,0
579,34,2000.0,103,30,"2022/09/30 5:00:00","2022/10/07 4:59:59",0,0,0,0
580,44,2000.0,103,40,"2022/09/30 5:00:00","2022/10/07 4:59:59",0,0,0,0
581,31,2000.0,101,30,"2022/10/07 5:00:00","2022/10/13 4:59:59",0,0,0,0
582,41,2000.0,101,40,"2022/10/07 5:00:00","2022/10/13 4:59:59",0,0,0,0
583,32,2000.0,102,30,"2022/10/13 5:00:00","2022/10/17 4:59:59",0,0,0,0
584,42,2000.0,102,40,"2022/10/13 5:00:00","2022/10/17 4:59:59",0,0,0,0
585,37,2000.0,109,30,"2022/10/13 5:00:00","2022/10/17 4:59:59",0,0,0,0
586,38,2000.0,112,30,"2022/10/13 5:00:00","2022/10/17 4:59:59",0,0,0,0
587,45,2000.0,104,40,"2022/10/13 5:00:00","2022/10/23 4:59:59",0,0,0,0
588,151,1500.0,6004,80,"2022/09/30 11:00:00","2022/10/14 23:59:59",0,0,0,0
589,152,1500.0,6005,80,"2022/09/30 11:00:00","2022/10/14 23:59:59",0,0,0,0
590,31,2000.0,101,30,"2022/10/17 5:00:00","2022/10/22 4:59:59",0,0,0,0
591,41,2000.0,101,40,"2022/10/17 5:00:00","2022/10/22 4:59:59",0,0,0,0
592,34,2000.0,103,30,"2022/10/16 5:00:00","2022/10/24 4:59:59",0,0,0,0
593,44,2000.0,103,40,"2022/10/16 5:00:00","2022/10/24 4:59:59",0,0,0,0
594,31,2000.0,101,30,"2022/10/27 5:00:00","2022/10/31 4:59:59",0,0,0,0
595,41,2000.0,101,40,"2022/10/27 5:00:00","2022/10/31 4:59:59",0,0,0,0
596,32,2000.0,102,30,"2022/10/22 5:00:00","2022/10/27 4:59:59",0,0,0,0
597,42,2000.0,102,40,"2022/10/22 5:00:00","2022/10/27 4:59:59",0,0,0,0
598,37,2000.0,109,30,"2022/10/22 5:00:00","2022/10/27 4:59:59",0,0,0,0
599,38,2000.0,112,30,"2022/10/22 5:00:00","2022/10/27 4:59:59",0,0,0,0
600,34,2000.0,103,30,"2022/10/31 5:00:00","2022/11/07 4:59:59",0,0,0,0
601,44,2000.0,103,40,"2022/10/31 5:00:00","2022/11/07 4:59:59",0,0,0,0
602,251,1500.0,7004,80,"2022/10/16 12:00:00","2022/10/23 23:59:59",0,0,0,0
603,252,1500.0,7005,80,"2022/10/16 12:00:00","2022/10/23 23:59:59",0,0,0,0
604,151,1500.0,6004,80,"2022/10/31 11:00:00","2022/11/14 23:59:59",0,0,0,0
605,152,1500.0,6005,80,"2022/10/31 11:00:00","2022/11/14 23:59:59",0,0,0,0
606,251,1500.0,7004,80,"2022/11/10 11:00:00","2022/11/21 23:59:59",0,0,0,0
607,252,1500.0,7005,80,"2022/11/10 11:00:00","2022/11/21 23:59:59",0,0,0,0
608,31,2000.0,101,30,"2022/11/07 5:00:00","2022/11/13 4:59:59",0,0,0,0
609,41,2000.0,101,40,"2022/11/07 5:00:00","2022/11/13 4:59:59",0,0,0,0
610,31,2000.0,101,30,"2022/11/17 5:00:00","2022/11/21 4:59:59",0,0,0,0
611,41,2000.0,101,40,"2022/11/17 5:00:00","2022/11/21 4:59:59",0,0,0,0
612,32,2000.0,102,30,"2022/11/13 5:00:00","2022/11/17 4:59:59",0,0,0,0
613,42,2000.0,102,40,"2022/11/13 5:00:00","2022/11/17 4:59:59",0,0,0,0
614,32,2000.0,102,30,"2022/11/21 5:00:00","2022/11/25 4:59:59",0,0,0,0
615,42,2000.0,102,40,"2022/11/21 5:00:00","2022/11/25 4:59:59",0,0,0,0
616,37,2000.0,109,30,"2022/11/13 5:00:00","2022/11/17 4:59:59",0,0,0,0
617,38,2000.0,112,30,"2022/11/13 5:00:00","2022/11/17 4:59:59",0,0,0,0
618,34,2000.0,103,30,"2022/11/16 5:00:00","2022/11/20 4:59:59",0,0,0,0
619,44,2000.0,103,40,"2022/11/16 5:00:00","2022/11/20 4:59:59",0,0,0,0
620,45,2000.0,104,40,"2022/11/13 5:00:00","2022/11/23 4:59:59",0,0,0,0
621,81,1500.0,101,80,"2022/11/25 5:00:00","2022/11/30 4:59:59",0,0,0,0
622,82,1500.0,102,80,"2022/11/25 5:00:00","2022/11/30 4:59:59",0,0,0,0
623,83,1500.0,111,80,"2022/11/25 5:00:00","2022/11/30 4:59:59",0,0,0,0
624,84,1500.0,109,80,"2022/11/25 5:00:00","2022/11/30 4:59:59",0,0,0,0
625,85,1500.0,112,80,"2022/11/25 5:00:00","2022/11/30 4:59:59",0,0,0,0
626,31,2000.0,101,30,"2022/11/25 5:00:00","2022/11/30 4:59:59",0,0,0,0
627,41,2000.0,101,40,"2022/11/25 5:00:00","2022/11/30 4:59:59",0,0,0,0
628,37,2000.0,109,30,"2022/11/25 5:00:00","2022/11/30 4:59:59",0,0,0,0
629,38,2000.0,112,30,"2022/11/25 5:00:00","2022/11/30 4:59:59",0,0,0,0
630,34,2000.0,103,30,"2022/11/25 5:00:00","2022/12/05 4:59:59",0,0,0,0
631,44,2000.0,103,40,"2022/11/25 5:00:00","2022/12/05 4:59:59",0,0,0,0
632,351,1500.0,8004,80,"2022/11/25 5:00:00","2022/11/30 4:59:59",0,0,0,0
633,352,1500.0,8005,80,"2022/11/25 5:00:00","2022/11/30 4:59:59",0,0,0,0
634,31,2000.0,101,30,"2022/12/10 5:00:00","2022/12/14 4:59:59",0,0,0,0
635,41,2000.0,101,40,"2022/12/10 5:00:00","2022/12/14 4:59:59",0,0,0,0
636,31,2000.0,101,30,"2022/12/18 5:00:00","2022/12/23 4:59:59",0,0,0,0
637,41,2000.0,101,40,"2022/12/18 5:00:00","2022/12/23 4:59:59",0,0,0,0
638,39,2000.0,111,30,"2022/12/05 5:00:00","2022/12/10 4:59:59",0,0,0,0
639,49,2000.0,111,40,"2022/12/05 5:00:00","2022/12/10 4:59:59",0,0,0,0
640,32,2000.0,102,30,"2022/12/14 5:00:00","2022/12/18 4:59:59",0,0,0,0
641,42,2000.0,102,40,"2022/12/14 5:00:00","2022/12/18 4:59:59",0,0,0,0
642,37,2000.0,109,30,"2022/12/14 5:00:00","2022/12/18 4:59:59",0,0,0,0
643,38,2000.0,112,30,"2022/12/14 5:00:00","2022/12/18 4:59:59",0,0,0,0
644,34,2000.0,103,30,"2022/12/14 5:00:00","2022/12/18 4:59:59",0,0,0,0
645,44,2000.0,103,40,"2022/12/14 5:00:00","2022/12/18 4:59:59",0,0,0,0
646,45,2000.0,104,40,"2022/12/14 5:00:00","2022/12/24 4:59:59",0,0,0,0
647,151,1500.0,6004,80,"2022/11/30 11:00:00","2022/12/14 23:59:59",0,0,0,0
648,152,1500.0,6005,80,"2022/11/30 11:00:00","2022/12/14 23:59:59",0,0,0,0
649,251,1500.0,7004,80,"2022/12/16 12:00:00","2022/12/23 23:59:59",0,0,0,0
650,252,1500.0,7005,80,"2022/12/16 12:00:00","2022/12/23 23:59:59",0,0,0,0
651,31,2000.0,101,30,"2022/12/26 5:00:00","2022/12/31 4:59:59",0,0,0,0
652,41,2000.0,101,40,"2022/12/26 5:00:00","2022/12/31 4:59:59",0,0,0,0
653,32,2000.0,102,30,"2022/12/23 5:00:00","2022/12/26 4:59:59",0,0,0,0
654,42,2000.0,102,40,"2022/12/23 5:00:00","2022/12/26 4:59:59",0,0,0,0
655,37,2000.0,109,30,"2022/12/26 5:00:00","2022/12/31 4:59:59",0,0,0,0
656,38,2000.0,112,30,"2022/12/26 5:00:00","2022/12/31 4:59:59",0,0,0,0
657,34,2000.0,103,30,"2022/12/26 5:00:00","2023/01/07 4:59:59",0,0,0,0
658,44,2000.0,103,40,"2022/12/26 5:00:00","2023/01/07 4:59:59",0,0,0,0
659,81,1500.0,101,80,"2022/12/23 5:00:00","2022/12/29 4:59:59",0,0,0,0
660,82,1500.0,102,80,"2022/12/23 5:00:00","2022/12/29 4:59:59",0,0,0,0
661,83,1500.0,111,80,"2022/12/23 5:00:00","2022/12/29 4:59:59",0,0,0,0
662,84,1500.0,109,80,"2022/12/23 5:00:00","2022/12/29 4:59:59",0,0,0,0
663,85,1500.0,112,80,"2022/12/23 5:00:00","2022/12/29 4:59:59",0,0,0,0
664,351,1500.0,8004,80,"2022/12/23 5:00:00","2022/12/29 4:59:59",0,0,0,0
665,352,1500.0,8005,80,"2022/12/23 5:00:00","2022/12/29 4:59:59",0,0,0,0
666,31,2000.0,101,30,"2023/01/11 5:00:00","2023/01/16 4:59:59",0,0,0,0
667,41,2000.0,101,40,"2023/01/11 5:00:00","2023/01/16 4:59:59",0,0,0,0
668,32,2000.0,102,30,"2023/01/16 5:00:00","2023/01/19 4:59:59",0,0,0,0
669,42,2000.0,102,40,"2023/01/16 5:00:00","2023/01/19 4:59:59",0,0,0,0
670,39,2000.0,111,30,"2023/01/07 5:00:00","2023/01/11 4:59:59",0,0,0,0
671,49,2000.0,111,40,"2023/01/07 5:00:00","2023/01/11 4:59:59",0,0,0,0
672,37,2000.0,109,30,"2023/01/16 5:00:00","2023/01/19 4:59:59",0,0,0,0
673,38,2000.0,112,30,"2023/01/16 5:00:00","2023/01/19 4:59:59",0,0,0,0
674,34,2000.0,103,30,"2023/01/16 5:00:00","2023/01/19 4:59:59",0,0,0,0
675,44,2000.0,103,40,"2023/01/16 5:00:00","2023/01/19 4:59:59",0,0,0,0
676,45,2000.0,104,40,"2023/01/16 5:00:00","2023/01/26 4:59:59",0,0,0,0
677,151,1500.0,6004,80,"2022/12/31 11:00:00","2023/01/14 23:59:59",0,0,0,0
678,152,1500.0,6005,80,"2022/12/31 11:00:00","2023/01/14 23:59:59",0,0,0,0
679,251,1500.0,7004,80,"2023/01/15 12:00:00","2023/01/22 23:59:59",0,0,0,0
680,252,1500.0,7005,80,"2023/01/15 12:00:00","2023/01/22 23:59:59",0,0,0,0
681,31,3000.0,101,30,"2023/01/19 5:00:00","2023/01/23 4:59:59",0,0,0,0
682,41,3000.0,101,40,"2023/01/19 5:00:00","2023/01/23 4:59:59",0,0,0,0
683,32,3000.0,102,30,"2023/01/23 5:00:00","2023/01/26 4:59:59",0,0,0,0
684,42,3000.0,102,40,"2023/01/23 5:00:00","2023/01/26 4:59:59",0,0,0,0
685,31,2000.0,101,30,"2023/01/26 5:00:00","2023/01/31 4:59:59",0,0,0,0
686,41,2000.0,101,40,"2023/01/26 5:00:00","2023/01/31 4:59:59",0,0,0,0
687,37,2000.0,109,30,"2023/01/26 5:00:00","2023/01/31 4:59:59",0,0,0,0
688,38,2000.0,112,30,"2023/01/26 5:00:00","2023/01/31 4:59:59",0,0,0,0
689,34,2000.0,103,30,"2023/01/26 5:00:00","2023/02/08 4:59:59",0,0,0,0
690,44,2000.0,103,40,"2023/01/26 5:00:00","2023/02/08 4:59:59",0,0,0,0
691,81,1500.0,101,80,"2023/01/23 5:00:00","2023/01/29 4:59:59",0,0,0,0
692,82,1500.0,102,80,"2023/01/23 5:00:00","2023/01/29 4:59:59",0,0,0,0
693,83,1500.0,111,80,"2023/01/23 5:00:00","2023/01/29 4:59:59",0,0,0,0
694,84,1500.0,109,80,"2023/01/23 5:00:00","2023/01/29 4:59:59",0,0,0,0
695,85,1500.0,112,80,"2023/01/23 5:00:00","2023/01/29 4:59:59",0,0,0,0
696,351,1500.0,8004,80,"2023/01/23 5:00:00","2023/01/29 4:59:59",0,0,0,0
697,352,1500.0,8005,80,"2023/01/23 5:00:00","2023/01/29 4:59:59",0,0,0,0
698,31,2000.0,101,30,"2023/02/11 5:00:00","2023/02/14 4:59:59",0,0,0,0
699,41,2000.0,101,40,"2023/02/11 5:00:00","2023/02/14 4:59:59",0,0,0,0
700,39,2000.0,111,30,"2023/02/08 5:00:00","2023/02/11 4:59:59",0,0,0,0
701,49,2000.0,111,40,"2023/02/08 5:00:00","2023/02/11 4:59:59",0,0,0,0
702,32,2000.0,102,30,"2023/02/15 5:00:00","2023/02/18 4:59:59",0,0,0,0
703,42,2000.0,102,40,"2023/02/15 5:00:00","2023/02/18 4:59:59",0,0,0,0
704,37,2000.0,109,30,"2023/02/15 5:00:00","2023/02/18 4:59:59",0,0,0,0
705,38,2000.0,112,30,"2023/02/15 5:00:00","2023/02/18 4:59:59",0,0,0,0
706,34,2000.0,103,30,"2023/02/15 5:00:00","2023/02/18 4:59:59",0,0,0,0
707,44,2000.0,103,40,"2023/02/15 5:00:00","2023/02/18 4:59:59",0,0,0,0
708,45,2000.0,104,40,"2023/02/14 5:00:00","2023/02/24 4:59:59",0,0,0,0
709,151,1500.0,6004,80,"2023/01/31 11:00:00","2023/02/20 23:59:59",0,0,0,0
710,152,1500.0,6005,80,"2023/01/31 11:00:00","2023/02/20 23:59:59",0,0,0,0
711,31,2000.0,101,30,"2023/02/18 5:00:00","2023/02/22 4:59:59",0,0,0,0
712,41,2000.0,101,40,"2023/02/18 5:00:00","2023/02/22 4:59:59",0,0,0,0
713,39,3000.0,111,30,"2023/02/26 5:00:00","2023/03/01 4:59:59",0,0,0,0
714,49,3000.0,111,40,"2023/02/26 5:00:00","2023/03/01 4:59:59",0,0,0,0
715,32,2000.0,102,30,"2023/02/22 5:00:00","2023/02/26 4:59:59",0,0,0,0
716,42,2000.0,102,40,"2023/02/22 5:00:00","2023/02/26 4:59:59",0,0,0,0
717,34,2000.0,103,30,"2023/02/24 5:00:00","2023/03/05 4:59:59",0,0,0,0
718,44,2000.0,103,40,"2023/02/24 5:00:00","2023/03/05 4:59:59",0,0,0,0
719,251,1500.0,7004,80,"2023/02/16 12:00:00","2023/02/23 23:59:59",0,0,0,0
720,252,1500.0,7005,80,"2023/02/16 12:00:00","2023/02/23 23:59:59",0,0,0,0
721,39,2000.0,111,30,"2023/03/05 5:00:00","2023/03/9 4:59:59",0,0,0,0
722,49,2000.0,111,40,"2023/03/05 5:00:00","2023/03/9 4:59:59",0,0,0,0
723,31,2000.0,101,30,"2023/03/09 5:00:00","2023/03/13 4:59:59",0,0,0,0
724,41,2000.0,101,40,"2023/03/09 5:00:00","2023/03/13 4:59:59",0,0,0,0
725,31,2000.0,101,30,"2023/03/16 5:00:00","2023/03/22 4:59:59",0,0,0,0
726,41,2000.0,101,40,"2023/03/16 5:00:00","2023/03/22 4:59:59",0,0,0,0
727,32,2000.0,102,30,"2023/03/13 5:00:00","2023/03/16 4:59:59",0,0,0,0
728,42,2000.0,102,40,"2023/03/13 5:00:00","2023/03/16 4:59:59",0,0,0,0
729,37,2000.0,109,30,"2023/03/13 5:00:00","2023/03/16 4:59:59",0,0,0,0
730,38,2000.0,112,30,"2023/03/13 5:00:00","2023/03/16 4:59:59",0,0,0,0
731,34,2000.0,103,30,"2023/03/13 5:00:00","2023/03/16 4:59:59",0,0,0,0
732,44,2000.0,103,40,"2023/03/13 5:00:00","2023/03/16 4:59:59",0,0,0,0
733,45,2000.0,104,40,"2023/03/13 5:00:00","2023/03/24 4:59:59",0,0,0,0
734,151,1500.0,6004,80,"2023/02/28 11:00:00","2023/03/14 23:59:59",0,0,0,0
735,152,1500.0,6005,80,"2023/02/28 11:00:00","2023/03/14 23:59:59",0,0,0,0
736,251,1500.0,7004,80,"2023/03/08 12:00:00","2023/03/24 23:59:59",0,0,0,0
737,252,1500.0,7005,80,"2023/03/08 12:00:00","2023/03/24 23:59:59",0,0,0,0
738,32,2000.0,102,30,"2023/03/22 5:00:00","2023/03/26 4:59:59",0,0,0,0
739,42,2000.0,102,40,"2023/03/22 5:00:00","2023/03/26 4:59:59",0,0,0,0
740,31,2000.0,101,30,"2023/03/26 5:00:00","2023/03/31 4:59:59",0,0,0,0
741,41,2000.0,101,40,"2023/03/26 5:00:00","2023/03/31 4:59:59",0,0,0,0
742,37,2000.0,109,30,"2023/03/26 5:00:00","2023/03/31 4:59:59",0,0,0,0
743,38,2000.0,112,30,"2023/03/26 5:00:00","2023/03/31 4:59:59",0,0,0,0
744,81,1500.0,101,80,"2023/03/23 5:00:00","2023/03/29 4:59:59",0,0,0,0
745,82,1500.0,102,80,"2023/03/23 5:00:00","2023/03/29 4:59:59",0,0,0,0
746,83,1500.0,111,80,"2023/03/23 5:00:00","2023/03/29 4:59:59",0,0,0,0
747,84,1500.0,109,80,"2023/03/23 5:00:00","2023/03/29 4:59:59",0,0,0,0
748,85,1500.0,112,80,"2023/03/23 5:00:00","2023/03/29 4:59:59",0,0,0,0
749,351,1500.0,8004,80,"2023/03/23 5:00:00","2023/03/29 4:59:59",0,0,0,0
750,352,1500.0,8005,80,"2023/03/23 5:00:00","2023/03/29 4:59:59",0,0,0,0
751,34,2000.0,103,30,"2023/03/26 5:00:00","2023/04/07 4:59:59",0,0,0,0
752,44,2000.0,103,40,"2023/03/26 5:00:00","2023/04/07 4:59:59",0,0,0,0
753,31,2000.0,101,30,"2023/04/08 5:00:00","2023/04/12 4:59:59",0,0,0,0
754,41,2000.0,101,40,"2023/04/08 5:00:00","2023/04/12 4:59:59",0,0,0,0
755,39,2000.0,111,30,"2023/04/05 5:00:00","2023/04/8 4:59:59",0,0,0,0
756,49,2000.0,111,40,"2023/04/05 5:00:00","2023/04/8 4:59:59",0,0,0,0
757,31,3000.0,101,30,"2023/04/12 5:00:00","2023/04/19 4:59:59",0,0,0,0
758,41,3000.0,101,40,"2023/04/12 5:00:00","2023/04/19 4:59:59",0,0,0,0
759,45,2000.0,104,40,"2023/04/12 5:00:00","2023/04/23 4:59:59",0,0,0,0
760,34,3000.0,103,30,"2023/04/12 5:00:00","2023/04/17 4:59:59",0,0,0,0
761,44,3000.0,103,40,"2023/04/12 5:00:00","2023/04/17 4:59:59",0,0,0,0
762,151,1500.0,6004,80,"2023/03/31 11:00:00","2023/04/14 23:59:59",0,0,0,0
763,152,1500.0,6005,80,"2023/03/31 11:00:00","2023/04/14 23:59:59",0,0,0,0
764,31,2000.0,101,30,"2023/04/23 5:00:00","2023/04/28 4:59:59",0,0,0,0
765,41,2000.0,101,40,"2023/04/23 5:00:00","2023/04/28 4:59:59",0,0,0,0
766,32,3000.0,102,30,"2023/04/19 5:00:00","2023/04/23 4:59:59",0,0,0,0
767,42,3000.0,102,40,"2023/04/19 5:00:00","2023/04/23 4:59:59",0,0,0,0
768,37,3000.0,109,30,"2023/04/17 5:00:00","2023/04/21 4:59:59",0,0,0,0
769,38,3000.0,112,30,"2023/04/17 5:00:00","2023/04/21 4:59:59",0,0,0,0
770,37,2000.0,109,30,"2023/04/23 5:00:00","2023/04/28 4:59:59",0,0,0,0
771,38,2000.0,112,30,"2023/04/23 5:00:00","2023/04/28 4:59:59",0,0,0,0
772,81,1500.0,101,80,"2023/04/20 5:00:00","2023/04/26 4:59:59",0,0,0,0
773,82,1500.0,102,80,"2023/04/20 5:00:00","2023/04/26 4:59:59",0,0,0,0
774,83,1500.0,111,80,"2023/04/20 5:00:00","2023/04/26 4:59:59",0,0,0,0
775,84,1500.0,109,80,"2023/04/20 5:00:00","2023/04/26 4:59:59",0,0,0,0
776,85,1500.0,112,80,"2023/04/20 5:00:00","2023/04/26 4:59:59",0,0,0,0
777,351,1500.0,8004,80,"2023/04/20 5:00:00","2023/04/26 4:59:59",0,0,0,0
778,352,1500.0,8005,80,"2023/04/20 5:00:00","2023/04/26 4:59:59",0,0,0,0
779,251,1500.0,7004,80,"2023/04/16 12:00:00","2023/04/23 23:59:59",0,0,0,0
780,252,1500.0,7005,80,"2023/04/16 12:00:00","2023/04/23 23:59:59",0,0,0,0
781,91,1500.0,101,100,"2023/04/14 5:00:00","2023/04/28 4:59:59",0,0,0,0
782,92,1500.0,102,100,"2023/04/14 5:00:00","2023/04/28 4:59:59",0,0,0,0
783,93,1500.0,111,100,"2023/04/14 5:00:00","2023/04/28 4:59:59",0,0,0,0
784,94,1500.0,109,100,"2023/04/14 5:00:00","2023/04/28 4:59:59",0,0,0,0
785,95,1500.0,112,100,"2023/04/14 5:00:00","2023/04/28 4:59:59",0,0,0,0
786,98,1500.0,7004,100,"2023/04/16 12:00:00","2023/04/23 23:59:59",0,0,0,0
787,99,1500.0,7005,100,"2023/04/16 12:00:00","2023/04/23 23:59:59",0,0,0,0
788,100,1500.0,8004,100,"2023/04/14 5:00:00","2023/04/28 4:59:59",0,0,0,0
789,101,1500.0,8005,100,"2023/04/14 5:00:00","2023/04/28 4:59:59",0,0,0,0
790,34,2000.0,103,30,"2023/04/23 5:00:00","2023/05/05 4:59:59",0,0,0,0
791,44,2000.0,103,40,"2023/04/23 5:00:00","2023/05/05 4:59:59",0,0,0,0
792,31,3000.0,101,30,"2023/05/03 5:00:00","2023/05/07 4:59:59",0,0,0,0
793,41,3000.0,101,40,"2023/05/03 5:00:00","2023/05/07 4:59:59",0,0,0,0
794,32,3000.0,102,30,"2023/04/30 5:00:00","2023/05/03 4:59:59",0,0,0,0
795,42,3000.0,102,40,"2023/04/30 5:00:00","2023/05/03 4:59:59",0,0,0,0
796,39,3000.0,111,30,"2023/05/07 5:00:00","2023/05/10 4:59:59",0,0,0,0
797,49,3000.0,111,40,"2023/05/07 5:00:00","2023/05/10 4:59:59",0,0,0,0
798,31,2000.0,101,30,"2023/05/13 5:00:00","2023/05/18 4:59:59",0,0,0,0
799,41,2000.0,101,40,"2023/05/13 5:00:00","2023/05/18 4:59:59",0,0,0,0
800,32,2000.0,102,30,"2023/05/10 5:00:00","2023/05/13 4:59:59",0,0,0,0
801,42,2000.0,102,40,"2023/05/10 5:00:00","2023/05/13 4:59:59",0,0,0,0
802,37,2000.0,109,30,"2023/05/10 5:00:00","2023/05/15 4:59:59",0,0,0,0
803,38,2000.0,112,30,"2023/05/10 5:00:00","2023/05/15 4:59:59",0,0,0,0
804,45,2000.0,104,40,"2023/05/10 5:00:00","2023/05/23 4:59:59",0,0,0,0
805,91,1500.0,101,100,"2023/05/01 5:00:00","2023/05/10 4:59:59",0,0,0,0
806,92,1500.0,102,100,"2023/05/01 5:00:00","2023/05/10 4:59:59",0,0,0,0
807,93,1500.0,111,100,"2023/05/01 5:00:00","2023/05/10 4:59:59",0,0,0,0
808,94,1500.0,109,100,"2023/05/01 5:00:00","2023/05/10 4:59:59",0,0,0,0
809,95,1500.0,112,100,"2023/05/01 5:00:00","2023/05/10 4:59:59",0,0,0,0
810,100,1500.0,8004,100,"2023/05/01 5:00:00","2023/05/10 4:59:59",0,0,0,0
811,101,1500.0,8005,100,"2023/05/01 5:00:00","2023/05/10 4:59:59",0,0,0,0
812,96,1500.0,6004,100,"2023/05/01 5:00:00","2023/05/10 4:59:59",0,0,0,0
813,97,1500.0,6005,100,"2023/05/01 5:00:00","2023/05/10 4:59:59",0,0,0,0
814,151,1500.0,6004,80,"2023/04/28 11:00:00","2023/05/12 23:59:59",0,0,0,0
815,152,1500.0,6005,80,"2023/04/28 11:00:00","2023/05/12 23:59:59",0,0,0,0
816,31,2000.0,101,30,"2023/05/26 5:00:00","2023/05/31 4:59:59",0,0,0,0
817,41,2000.0,101,40,"2023/05/26 5:00:00","2023/05/31 4:59:59",0,0,0,0
818,37,2000.0,109,30,"2023/05/19 5:00:00","2023/05/22 4:59:59",0,0,0,0
819,37,2000.0,109,30,"2023/05/26 5:00:00","2023/05/31 4:59:59",0,0,0,0
820,38,2000.0,112,30,"2023/05/26 5:00:00","2023/05/31 4:59:59",0,0,0,0
821,34,2000.0,103,30,"2023/05/18 5:00:00","2023/05/23 4:59:59",0,0,0,0
822,44,2000.0,103,40,"2023/05/18 5:00:00","2023/05/23 4:59:59",0,0,0,0
823,34,2000.0,103,30,"2023/05/26 5:00:00","2023/06/06 4:59:59",0,0,0,0
824,44,2000.0,103,40,"2023/05/26 5:00:00","2023/06/06 4:59:59",0,0,0,0
825,81,1500.0,101,80,"2023/05/23 5:00:00","2023/05/29 4:59:59",0,0,0,0
826,82,1500.0,102,80,"2023/05/23 5:00:00","2023/05/29 4:59:59",0,0,0,0
827,83,1500.0,111,80,"2023/05/23 5:00:00","2023/05/29 4:59:59",0,0,0,0
828,84,1500.0,109,80,"2023/05/23 5:00:00","2023/05/29 4:59:59",0,0,0,0
829,85,1500.0,112,80,"2023/05/23 5:00:00","2023/05/29 4:59:59",0,0,0,0
830,351,1500.0,8004,80,"2023/05/23 5:00:00","2023/05/29 4:59:59",0,0,0,0
831,352,1500.0,8005,80,"2023/05/23 5:00:00","2023/05/29 4:59:59",0,0,0,0
832,251,1500.0,7004,80,"2023/05/16 12:00:00","2023/05/23 23:59:59",0,0,0,0
833,252,1500.0,7005,80,"2023/05/16 12:00:00","2023/05/23 23:59:59",0,0,0,0
834,31,2000.0,101,30,"2023/06/09 5:00:00","2023/06/13 4:59:59",0,0,0,0
835,41,2000.0,101,40,"2023/06/09 5:00:00","2023/06/13 4:59:59",0,0,0,0
836,31,2000.0,101,30,"2023/06/16 5:00:00","2023/06/21 4:59:59",0,0,0,0
837,41,2000.0,101,40,"2023/06/16 5:00:00","2023/06/21 4:59:59",0,0,0,0
838,39,2000.0,111,30,"2023/06/06 5:00:00","2023/06/09 4:59:59",0,0,0,0
839,49,2000.0,111,40,"2023/06/06 5:00:00","2023/06/09 4:59:59",0,0,0,0
840,32,2000.0,102,30,"2023/06/13 5:00:00","2023/06/16 4:59:59",0,0,0,0
841,42,2000.0,102,40,"2023/06/13 5:00:00","2023/06/16 4:59:59",0,0,0,0
842,37,2000.0,109,30,"2023/06/13 5:00:00","2023/06/16 4:59:59",0,0,0,0
843,38,2000.0,112,30,"2023/06/13 5:00:00","2023/06/16 4:59:59",0,0,0,0
844,45,2000.0,104,40,"2023/06/13 5:00:00","2023/06/25 4:59:59",0,0,0,0
845,34,2000.0,103,30,"2023/06/13 5:00:00","2023/06/16 4:59:59",0,0,0,0
846,44,2000.0,103,40,"2023/06/13 5:00:00","2023/06/16 4:59:59",0,0,0,0
847,151,1500.0,6004,80,"2023/5/31 11:00:00","2023/6/14 23:59:59",0,0,0,0
848,152,1500.0,6005,80,"2023/5/31 11:00:00","2023/6/14 23:59:59",0,0,0,0
849,31,2000.0,101,30,"2023/06/25 5:00:00","2023/06/30 4:59:59",0,0,0,0
850,41,2000.0,101,40,"2023/06/25 5:00:00","2023/06/30 4:59:59",0,0,0,0
851,32,2000.0,102,30,"2023/06/21 5:00:00","2023/06/25 4:59:59",0,0,0,0
852,42,2000.0,102,40,"2023/06/21 5:00:00","2023/06/25 4:59:59",0,0,0,0
853,37,2000.0,109,30,"2023/06/19 5:00:00","2023/06/22 4:59:59",0,0,0,0
854,37,2000.0,109,30,"2023/06/25 5:00:00","2023/06/30 4:59:59",0,0,0,0
855,38,2000.0,112,30,"2023/06/25 5:00:00","2023/06/30 4:59:59",0,0,0,0
856,34,2000.0,103,30,"2023/06/25 5:00:00","2023/07/06 4:59:59",0,0,0,0
857,44,2000.0,103,40,"2023/06/25 5:00:00","2023/07/06 4:59:59",0,0,0,0
858,81,1500.0,101,80,"2023/06/23 5:00:00","2023/06/29 4:59:59",0,0,0,0
859,82,1500.0,102,80,"2023/06/23 5:00:00","2023/06/29 4:59:59",0,0,0,0
860,83,1500.0,111,80,"2023/06/23 5:00:00","2023/06/29 4:59:59",0,0,0,0
861,84,1500.0,109,80,"2023/06/23 5:00:00","2023/06/29 4:59:59",0,0,0,0
862,85,1500.0,112,80,"2023/06/23 5:00:00","2023/06/29 4:59:59",0,0,0,0
863,351,1500.0,8004,80,"2023/06/23 5:00:00","2023/06/29 4:59:59",0,0,0,0
864,352,1500.0,8005,80,"2023/06/23 5:00:00","2023/06/29 4:59:59",0,0,0,0
865,251,1500.0,7004,80,"2023/06/18 12:00:00","2023/06/25 23:59:59",0,0,0,0
