command_id,drama_id,command_type,param_01,param_02,param_03,param_04,param_05,param_06,param_07,param_08
11514023,11514,3,102811,wac_birthday_reaction_05,0,wac_birthday_reaction_04,1,0.2,0.2,""
11514024,11514,93,0.3,"","","","","","",""
11514025,11514,3,102111,wac_birthday_run_01,1,"","",0.2,"",""
11514026,11514,2,102111,0,-70,3,"","","",""
11514027,11514,93,2.5,"","","","","","",""
11514028,11514,32,602,1,"","","","","",""
11514029,11514,93,0.6,"","","","","","",""
11514030,11514,32,500,1,"","","","","",""
11514031,11514,32,600,0,"","","","","",""
11514032,11514,32,612,0,"","","","","",""
11514033,11514,32,604,0,"","","","","",""
11514034,11514,32,701,1,"","","","","",""
11514035,11514,33,911,0,0,0.01,"","","",""
11514036,11514,3,102111,wac_birthday_blowout_03,0,wac_birthday_wish_04,1,0.2,0.2,""
11514037,11514,2,102111,-200,-330,0.01,"","","",""
11514038,11514,3,102311,wac_birthday_idle_smile,1,"","",0.2,"",""
11514039,11514,2,102311,180,-320,0.01,"","","",""
11514040,11514,3,102511,wac_birthday_idle_normal,1,"","",0.2,"",""
11514041,11514,2,102511,290,-360,0.01,"","","",""
11514042,11514,3,102811,wac_birthday_idle_doya,1,"","",0.2,"",""
11514043,11514,2,102811,430,-340,0.01,"","","",""
11514044,11514,93,0,"","","","","","",""
11514045,11514,32,800,1,"","","","","",""
11514046,11514,93,0.7,"","","","","","",""
11514047,11514,32,702,1,"","","","","",""
11514048,11514,93,0.5,"","","","","","",""
11514049,11514,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
11514050,11514,32,701,0,"","","","","",""
11514051,11514,93,0.4,"","","","","","",""
11514052,11514,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
11514053,11514,32,700,1,"","","","","",""
11514054,11514,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
11514055,11514,3,102311,wac_birthday_clap,0,wac_birthday_idle_smile,1,0.2,0.2,""
11514056,11514,93,0.1,"","","","","","",""
11514057,11514,3,102511,wac_birthday_clap,0,wac_birthday_idle_normal,1,0.2,0.2,""
11514058,11514,93,0.1,"","","","","","",""
11514059,11514,3,102811,wac_birthday_clap,0,wac_birthday_idle_doya,1,0.2,0.2,""
11514060,11514,93,2,"","","","","","",""
11514061,11514,131,1,"","","","","","",""
11514062,11514,21,vo_wac_11514,vo_wac_11514_000,0,0,"","","",""
11514063,11514,11,102111,"ひゃうっ……！\nび、びっくりしましたぁ……！\n立派なケーキに飾り付け……\nこれって、私の誕生日パーティ……？",10,1,1,0,0,0.5
11514064,11514,91,0,"","","","","","",""
11514065,11514,3,102111,wac_birthday_idle_wish,1,"","",0.2,"",""
11514066,11514,3,102311,wac_birthday_talk_smile,1,"","",0.2,"",""
11514067,11514,21,vo_wac_11514,vo_wac_11514_001,0,0,"","","",""
11514068,11514,11,102311,"えへへ、クルミによろこんでほしくて\nサプライズの準備をしてたんだ！\nケーキもママ・サレンとスズメと\nお兄ちゃんにも手伝ってもらったよ！",10,1,1,0,0,0.5
11514069,11514,91,0,"","","","","","",""
11514070,11514,3,102311,wac_birthday_idle_smile,1,"","",0.2,"",""
11514071,11514,3,102111,wac_birthday_talk_sad,1,"","",0.2,"",""
11514072,11514,21,vo_wac_11514,vo_wac_11514_002,0,0,"","","",""
11514073,11514,11,102111,"覚えていてくれただけでうれしいのに、\nこんなに豪華な用意までしてもらって……",10,1,1,0,0,0.5
11514074,11514,91,0,"","","","","","",""
11514075,11514,3,102111,wac_birthday_talk_wish,1,"","",0.2,"",""
11514076,11514,21,vo_wac_11514,vo_wac_11514_003,0,0,"","","",""
11514077,11514,11,102111,"アヤネちゃん、みんな……！\nそれにお兄ちゃん……！\n今日は本当にありがとう……！\n私、とっても幸せだよ……♪",10,1,1,0,0,0.5
11514078,11514,91,0,"","","","","","",""
11514079,11514,22,0,"","","","","","",""
12314001,12314,25,bgm_M321,bgm_M321_2C,"","","","","",""
12314002,12314,1,1,106311,250,-1000,-70,2,0,wac_birthday_idle_normal
12314003,12314,1,1,118511,256,310,-280,2,1,wac_birthday_idle_normal
12314004,12314,13,106311,300,"","","","","",""
12314005,12314,13,118511,300,"","","","","",""
12314006,12314,31,500,500,0,0,1,0,"",""
12314007,12314,31,600,600,0,0,1,1,"",""
12314008,12314,31,602,602,0,0,1,0,"",""
12314009,12314,31,603,603,0,0,1,0,"",""
12314010,12314,31,604,604,30,60,1,1,"",""
12314011,12314,31,612,612,0,0,1,1,"",""
12314012,12314,31,700,700,0,0,1,0,"",""
12314013,12314,31,701,701,0,0,1,0,"",""
12314014,12314,31,702,702,0,0,1,0,"",""
12314015,12314,31,800,800,0,0,1,0,"",""
12314016,12314,31,912,912,30,60,1,1,"",""
12314017,12314,93,1,"","","","","","",""
12314018,12314,3,118511,wac_birthday_reaction_05,0,wac_birthday_reaction_03,1,0.2,0.2,""
12314019,12314,93,0.4,"","","","","","",""
12314020,12314,3,106311,wac_birthday_run_01,1,"","",0.2,"",""
12314021,12314,2,106311,0,-70,3,"","","",""
12314022,12314,93,2.5,"","","","","","",""
12314023,12314,32,602,1,"","","","","",""
12314024,12314,93,0.6,"","","","","","",""
12314025,12314,32,500,1,"","","","","",""
12314026,12314,32,600,0,"","","","","",""
12314027,12314,32,612,0,"","","","","",""
12314028,12314,32,604,0,"","","","","",""
12314029,12314,32,701,1,"","","","","",""
12314030,12314,33,912,0,0,0.01,"","","",""
12314031,12314,3,106311,wac_birthday_blowout_01,0,wac_birthday_wish_01,1,0.2,0.2,""
12314032,12314,2,106311,-200,-330,0.01,"","","",""
12314033,12314,3,118511,wac_birthday_idle_normal,1,"","",0.2,"",""
12314034,12314,2,118511,200,-330,0.01,"","","",""
12314035,12314,93,0,"","","","","","",""
12314036,12314,32,800,1,"","","","","",""
12314037,12314,93,0.7,"","","","","","",""
12314038,12314,32,702,1,"","","","","",""
12314039,12314,93,0.5,"","","","","","",""
12314040,12314,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
12314041,12314,32,701,0,"","","","","",""
12314042,12314,93,0.4,"","","","","","",""
12314043,12314,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
12314044,12314,32,700,1,"","","","","",""
12314045,12314,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
12314046,12314,3,118511,wac_birthday_clap,0,wac_birthday_idle_normal,1,0.2,0.2,""
12314047,12314,93,2.1,"","","","","","",""
12314048,12314,131,1,"","","","","","",""
12314049,12314,21,vo_wac_12314,vo_wac_12314_000,0,0,"","","",""
12314050,12314,11,106311,"このケーキ、もしかして……！\nあのっ、そのっ……\nあ……ありがとございましゅっ！！",10,1,1,0,0,0.5
12314051,12314,91,0,"","","","","","",""
12314052,12314,3,106311,wac_birthday_idle_sad,1,"","",0.2,"",""
12314053,12314,3,118511,wac_birthday_talk_smile,1,"","",0.2,"",""
12314054,12314,21,vo_wac_12314,vo_wac_12314_001,0,0,"","","",""
12314055,12314,11,118511,"ふふっ……\nそんなに喜んでもらえるなんて、\nサプライズ大成功ですね♪",10,1,1,0,0,0.5
12314056,12314,91,0,"","","","","","",""
12314057,12314,3,118511,wac_birthday_idle_smile,1,"","",0.2,"",""
12314058,12314,3,106311,wac_birthday_talk_sad,1,"","",0.2,"",""
12314059,12314,21,vo_wac_12314,vo_wac_12314_002,0,0,"","","",""
12314060,12314,11,106311,"うぅ……はずかしい……\nここぞって時にかんじゃうなんて……\nでもそうなんです。本当にうれしくて！\nカリンさんに感謝してます！",10,1,1,0,0,0.5
12314061,12314,91,0,"","","","","","",""
12314062,12314,3,106311,wac_birthday_talk_smile,1,"","",0.2,"",""
12314063,12314,21,vo_wac_12314,vo_wac_12314_003,0,0,"","","",""
12314064,12314,11,106311,"それから、あなたも……\nこんな風にお祝いしてもらえるなんて、\n胸がいっぱいであふれちゃいそうだよ！\nあの！　また今度、森を案内させてね！",10,1,1,0,0,0.5
12314065,12314,91,0,"","","","","","",""
12314066,12314,22,0,"","","","","","",""
13114001,13114,25,bgm_M321,bgm_M321_2C,"","","","","",""
13114002,13114,1,1,106511,250,-1000,-70,2,0,wac_birthday_idle_normal
13114003,13114,1,1,106611,256,230,-270,2,1,wac_birthday_idle_doya
13114004,13114,1,1,106711,257,370,-310,2,1,wac_birthday_idle_normal
13114005,13114,13,106511,300,"","","","","",""
13114006,13114,13,106611,300,"","","","","",""
13114007,13114,31,500,500,0,0,1,0,"",""
13114008,13114,31,600,600,0,0,1,1,"",""
13114009,13114,31,602,602,0,0,1,0,"",""
13114010,13114,31,603,603,0,0,1,0,"",""
13114011,13114,31,604,604,30,60,1,1,"",""
13114012,13114,31,612,612,0,0,1,1,"",""
13114013,13114,31,700,700,0,0,1,0,"",""
13114014,13114,31,701,701,0,0,1,0,"",""
13114015,13114,31,702,702,0,0,1,0,"",""
13114016,13114,31,800,800,0,0,1,0,"",""
13114017,13114,31,913,913,30,60,1,1,"",""
13114018,13114,93,1,"","","","","","",""
13114019,13114,3,106711,wac_birthday_homare_reaction_05,0,wac_birthday_reaction_03,1,0.2,0.2,""
13114020,13114,93,0.1,"","","","","","",""
13114021,13114,3,106611,wac_birthday_reaction_01,0,wac_birthday_reaction_03,1,0.2,0.2,""
13114022,13114,93,0.3,"","","","","","",""
13114023,13114,3,106511,wac_birthday_run_01,1,"","",0.2,"",""
13114024,13114,2,106511,0,-70,3,"","","",""
13114025,13114,93,2.5,"","","","","","",""
13114026,13114,32,602,1,"","","","","",""
13114027,13114,93,0.6,"","","","","","",""
13114028,13114,32,500,1,"","","","","",""
13114029,13114,32,600,0,"","","","","",""
13114030,13114,32,612,0,"","","","","",""
13114031,13114,32,604,0,"","","","","",""
13114032,13114,32,701,1,"","","","","",""
13114033,13114,33,913,0,0,0.01,"","","",""
13114034,13114,3,106511,wac_birthday_blowout_01,0,wac_birthday_wish_02,1,0.2,0.2,""
13114035,13114,2,106511,-200,-330,0.01,"","","",""
13114036,13114,3,106611,wac_birthday_idle_doya,1,"","",0.2,"",""
13114037,13114,2,106611,180,-320,0.01,"","","",""
13114038,13114,3,106711,wac_birthday_idle_normal,1,"","",0.2,"",""
13114039,13114,2,106711,320,-340,0.01,"","","",""
13114040,13114,93,0,"","","","","","",""
13114041,13114,32,800,1,"","","","","",""
13114042,13114,93,0.7,"","","","","","",""
13114043,13114,32,702,1,"","","","","",""
13114044,13114,93,0.5,"","","","","","",""
13114045,13114,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
13114046,13114,32,701,0,"","","","","",""
13114047,13114,93,0.4,"","","","","","",""
13114048,13114,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
13114049,13114,32,700,1,"","","","","",""
13114050,13114,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
13114051,13114,3,106611,wac_birthday_clap,0,wac_birthday_idle_doya,1,0.2,0.2,""
13114052,13114,93,0.1,"","","","","","",""
13114053,13114,3,106711,wac_birthday_clap,0,wac_birthday_idle_normal,1,0.2,0.2,""
13114054,13114,93,2,"","","","","","",""
13114055,13114,131,1,"","","","","","",""
13114056,13114,21,vo_wac_13114,vo_wac_13114_000,0,0,"","","",""
13114057,13114,11,106511,"おいおい、ずいぶんと立派な\nケーキじゃないか。\nもしかしてオレの誕生日だからって\nわざわざ用意してくれたのか？",10,1,1,0,0,0.5
13114058,13114,91,0,"","","","","","",""
13114059,13114,3,106511,wac_birthday_idle_smile,1,"","",0.2,"",""
13114060,13114,3,106611,wac_birthday_talk_doya,1,"","",0.2,"",""
13114061,13114,21,vo_wac_13114,vo_wac_13114_001,0,0,"","","",""
13114062,13114,11,106611,"ふっふっふ、とーぜんですよ！\nさあさあカヤぴぃ！\n存分にあたしに感謝するがいいです！",10,1,1,0,0,0.5
13114063,13114,91,0,"","","","","","",""
13114064,13114,3,106611,wac_birthday_idle_doya,1,"","",0.2,"",""
13114065,13114,3,106711,wac_birthday_talk_smile,1,"","",0.2,"",""
13114066,13114,21,vo_wac_13114,vo_wac_13114_002,0,0,"","","",""
13114067,13114,11,106711,"イノリちゃんは彼が準備してるのを\nつまみ食いしながら\n見てただけじゃなかったっけ？",10,1,1,0,0,0.5
13114068,13114,91,0,"","","","","","",""
13114069,13114,3,106711,wac_birthday_idle_smile,1,"","",0.2,"",""
13114070,13114,3,106511,wac_birthday_talk_doya,1,"","",0.2,"",""
13114071,13114,21,vo_wac_13114,vo_wac_13114_003,0,0,"","","",""
13114072,13114,11,106511,"ハハッ、でもボスもイノリも\n手伝ってくれたんだろ？\nキミもありがとうな。おかげで\n忘れられない誕生日になりそうだ。",10,1,1,0,0,0.5
13114073,13114,91,0,"","","","","","",""
13114074,13114,22,0,"","","","","","",""
